Ranking,Player,Age,Points,Tourn_Played,Points_Dropping,Next_Best
1,Pete Sampras,24,0,0,0,0
2,Thomas Muster,28,0,0,0,0
3,Andre Agassi,26,0,0,0,0
4,Michael Chang,24,0,0,0,0
5,Boris Becker,28,0,0,0,0
6,Goran Ivanisevic,24,0,0,0,0
7,Yevgeny Kafelnikov,22,0,0,0,0
8,Jim Courier,25,0,0,0,0
9,Thomas Enqvist,22,0,0,0,0
10,Marcelo Rios,20,0,0,0,0
11,Wayne Ferreira,24,0,0,0,0
12,Arnaud Boetsch,27,0,0,0,0
13,Sergi Bruguera,25,0,0,0,0
14,Marc Rosset,25,0,0,0,0
15,Albert Costa,20,0,0,0,0
16,MaliVai Washington,26,0,0,0,0
17,Michael Stich,27,0,0,0,0
18,Todd Martin,25,0,0,0,0
19,Cedric Pioline,26,0,0,0,0
20,Mark Woodforde,30,0,0,0,0
21,Renzo Furlan,25,0,0,0,0
22,Carlos Moya,19,0,0,0,0
23,Byron Black,26,0,0,0,0
24,Jan Siemerink,26,0,0,0,0
25,Richard Krajicek,24,0,0,0,0
26,Carlos Costa,28,0,0,0,0
27,Todd Woodbridge,25,0,0,0,0
28,Gilbert Schaller,27,0,0,0,0
29,Mark Philippoussis,19,0,0,0,0
30,Guy Forget,31,0,0,0,0
31,Paul Haarhuis,30,0,0,0,0
32,Alex Corretja,22,0,0,0,0
33,Richey Reneberg,30,0,0,0,0
34,Bohdan Ulihrach,21,0,0,0,0
35,Alberto Berasategui,22,0,0,0,0
36,Magnus Gustafsson,29,0,0,0,0
37,Daniel Vacek,25,0,0,0,0
38,Jiri Novak,21,0,0,0,0
39,Petr Korda,28,0,0,0,0
40,Andrei Medvedev,21,0,0,0,0
41,Slava Dosedel,25,0,0,0,0
42,David Prinosil,23,0,0,0,0
43,Francisco Clavet,27,0,0,0,0
44,Tomas Carbonell,27,0,0,0,0
45,Brett Steven,27,0,0,0,0
46,Adrian Voinea,21,0,0,0,0
47,Jakob Hlasek,31,0,0,0,0
48,Andrea Gaudenzi,22,0,0,0,0
49,Filip Dewulf,24,0,0,0,0
50,Jordi Burillo,23,0,0,0,0
51,Javier Sanchez,28,0,0,0,0
52,Karim Alami,22,0,0,0,0
53,Bernd Karbacher,28,0,0,0,0
54,Stefan Edberg,30,0,0,0,0
55,Jason Stoltenberg,26,0,0,0,0
56,Javier Frana,29,0,0,0,0
57,Christian Ruud,23,0,0,0,0
58,Roberto Carretero,20,0,0,0,0
59,Tim Henman,21,0,0,0,0
60,Younes El Aynaoui,24,0,0,0,0
61,Hernan Gumy,24,0,0,0,0
62,Fernando Meligeni,25,0,0,0,0
63,Felix Mantilla,21,0,0,0,0
64,Greg Rusedski,22,0,0,0,0
65,Mikael Tillstrom,24,0,0,0,0
66,Hendrik Dreekmann,21,0,0,0,0
67,Sjeng Schalken,19,0,0,0,0
68,Carl-Uwe Steeb,28,0,0,0,0
69,Shuzo Matsuoka,28,0,0,0,0
70,Michael Joyce,23,0,0,0,0
71,Jonas Bjorkman,24,0,0,0,0
72,Mats Wilander,31,0,0,0,0
73,Stefano Pescosolido,24,0,0,0,0
74,Kenneth Carlsen,23,0,0,0,0
75,Vincent Spadea,21,0,0,0,0
76,Patrick McEnroe,29,0,0,0,0
77,Marc-Kevin Goellner,25,0,0,0,0
78,Karol Kucera,22,0,0,0,0
79,Marcelo Filippini,28,0,0,0,0
80,Jacco Eltingh,25,0,0,0,0
81,Chris Woodruff,23,0,0,0,0
82,Guillaume Raoux,26,0,0,0,0
83,Martin Damm,23,0,0,0,0
84,Jeff Tarango,27,0,0,0,0
85,Magnus Larsson,26,0,0,0,0
86,Johan Van Herck,21,0,0,0,0
87,Patrick Rafter,23,0,0,0,0
88,Alexander Volkov,29,0,0,0,0
89,Andrei Chesnokov,30,0,0,0,0
90,Jordi Arrese,31,0,0,0,0
91,Nicolas Lapentti,19,0,0,0,0
92,Kris Goossens,22,0,0,0,0
93,Nicklas Kulti,25,0,0,0,0
94,Sandon Stolle,25,0,0,0,0
95,Jerome Golmard,22,0,0,0,0
96,Nicolas Pereira,25,0,0,0,0
97,Jean-Philippe Fleurian,30,0,0,0,0
98,Henrik Holm,27,0,0,0,0
99,Scott Draper,21,0,0,0,0
100,David Rikl,25,0,0,0,0
101,Oleg Ogorodov,23,0,0,0,0
102,Michael Tebbutt,25,0,0,0,0
103,Frederik Fetterlein,25,0,0,0,0
104,Jan Kroslak,21,0,0,0,0
105,Thomas Johansson,21,0,0,0,0
106,Marcos Ondruska,23,0,0,0,0
107,Hicham Arazi,22,0,0,0,0
108,Sandor Noszaly,24,0,0,0,0
109,Derrick Rostagno,30,0,0,0,0
110,David Wheaton,26,0,0,0,0
111,Jan Apell,26,0,0,0,0
112,Emilio Sanchez,30,0,0,0,0
113,Andrei Olhovskiy,30,0,0,0,0
114,Mark Knowles,24,0,0,0,0
115,Richard Fromberg,26,0,0,0,0
116,Fabrice Santoro,23,0,0,0,0
117,Gianluca Pozzi,30,0,0,0,0
118,Magnus Norman,19,0,0,0,0
119,Joao Cunha-Silva,28,0,0,0,0
120,Cristiano Caratti,25,0,0,0,0
121,Grant Stafford,24,0,0,0,0
122,Alex Radulescu,21,0,0,0,0
123,Jonathan Stark,25,0,0,0,0
124,Dirk Dier,24,0,0,0,0
125,Sebastien Lareau,23,0,0,0,0
126,Nuno Marques,26,0,0,0,0
127,Galo Blanco,19,0,0,0,0
128,Omar Camporese,28,0,0,0,0
129,Lars Burgsmuller,20,0,0,0,0
130,Dick Norman,25,0,0,0,0
131,Mauricio Hadad,24,0,0,0,0
132,Luis Adrian Morejon,23,0,0,0,0
133,Stephane Simian,28,0,0,0,0
134,Gustavo Kuerten,19,0,0,0,0
135,Chris Wilkinson,26,0,0,0,0
136,Gaston Etlis,21,0,0,0,0
137,Lionel Roux,23,0,0,0,0
138,Yahiya Doumbia,32,0,0,0,0
139,Andrew Ilie,20,0,0,0,0
140,Daniel Nestor,23,0,0,0,0
141,Steve Campbell,25,0,0,0,0
142,Leander Paes,22,0,0,0,0
143,Andrei Cherkasov,25,0,0,0,0
144,Anders Jarryd,34,0,0,0,0
145,Martin Sinner,28,0,0,0,0
146,Alejandro Hernandez,18,0,0,0,0
147,Juan-Luis Rascon-Lope,25,0,0,0,0
148,Patrick Baur,31,0,0,0,0
149,Filippo Messori,22,0,0,0,0
150,Jared Palmer,24,0,0,0,0
151,Olivier Delaitre,28,0,0,0,0
152,Diego Nargiso,26,0,0,0,0
153,Wojtek Kowalski,28,0,0,0,0
154,Patrik Fredriksson,22,0,0,0,0
155,Mariano Zabaleta,18,0,0,0,0
156,Oscar Martinez,22,0,0,0,0
157,Frederic Vitoux,25,0,0,0,0
158,Thierry Guardiola,24,0,0,0,0
159,Marco Meneschincheri,24,0,0,0,0
160,Tomas Nydahl,28,0,0,0,0
161,David Nainkin,25,0,0,0,0
162,Ignacio Truyol,22,0,0,0,0
163,Albert Portas,22,0,0,0,0
164,Dinu Pescariu,22,0,0,0,0
165,Emilio Benfele Alvarez,23,0,0,0,0
166,Joost Winnink,24,0,0,0,0
167,Jozsef Krocsko,28,0,0,0,0
168,Laurence Tieleman,23,0,0,0,0
169,Wayne Black,22,0,0,0,0
170,Alex Lopez Moron,25,0,0,0,0
171,Oscar Ortiz,23,0,0,0,0
172,Daniel Courcol,27,0,0,0,0
173,Sargis Sargsian,22,0,0,0,0
174,Orlin Stanoytchev,24,0,0,0,0
175,Arne Thoms,25,0,0,0,0
176,Joern Renzenbrink,23,0,0,0,0
177,Gerard Solves,28,0,0,0,0
178,Roberto Jabali,25,0,0,0,0
179,Eyal Ran,23,0,0,0,0
180,Frederic Fontang,26,0,0,0,0
181,Alberto Martin,17,0,0,0,0
182,Rodolphe Gilbert,27,0,0,0,0
183,Jaime Yzaga,28,0,0,0,0
184,Thierry Champion,29,0,0,0,0
185,Andrei Pavel,22,0,0,0,0
186,Daniele Musa,23,0,0,0,0
187,Marcos Aurelio Gorriz,32,0,0,0,0
188,Danny Sapsford,27,0,0,0,0
189,David Skoch,19,0,0,0,0
190,Nicolas Escude,20,0,0,0,0
191,Albert Chang,25,0,0,0,0
192,Marcelo Charpentier,22,0,0,0,0
193,Daniele Balducci,25,0,0,0,0
194,Francisco Roig,28,0,0,0,0
195,Tuomas Ketola,21,0,0,0,0
196,Bryan Shelton,30,0,0,0,0
197,Todd Larkham,21,0,0,0,0
198,Juan Albert Viloca-Puig,23,0,0,0,0
199,Donald Johnson,27,0,0,0,0
200,Michael Geserer,26,0,0,0,0
201,Hendrik Jan Davids,27,0,0,0,0
202,Miguel Pastura,22,0,0,0,0
203,Vincenzo Santopadre,24,0,0,0,0
204,Nicolas Kiefer,18,0,0,0,0
205,Peter Tramacchi,25,0,0,0,0
206,Lars Jonsson,25,0,0,0,0
207,James Sekulov,19,0,0,0,0
208,Mark Petchey,25,0,0,0,0
209,Steve Bryan,25,0,0,0,0
210,Miles MacLagan,21,0,0,0,0
211,Miguel Tobon,27,0,0,0,0
212,Fabio Maggi,21,0,0,0,0
213,Dominik Hrbaty,18,0,0,0,0
214,Sergio Cortes,28,0,0,0,0
215,Patrik Kuhnen,30,0,0,0,0
216,Ronald Agenor,31,0,0,0,0
217,Karel Novacek,31,0,0,0,0
218,Fernon Wibier,25,0,0,0,0
219,Sander Groen,27,0,0,0,0
220,Oliver Gross,22,0,0,0,0
221,Corrado Borroni,23,0,0,0,0
222,Noam Behr,20,0,0,0,0
223,Jens Knippschild,21,0,0,0,0
224,Jaime Oncins,25,0,0,0,0
225,Neville Godwin,21,0,0,0,0
226,Lucas Arnold Ker,21,0,0,0,0
227,Robbie Weiss,29,0,0,0,0
228,Tamer El Sawy,24,0,0,0,0
229,Patricio Arnold,24,0,0,0,0
230,Jamie Morgan,24,0,0,0,0
231,Brian Dunn,22,0,0,0,0
232,Marcello Craca,21,0,0,0,0
233,Allen Belobrajdic,19,0,0,0,0
234,Martin Rodriguez,26,0,0,0,0
235,Alex Calatrava,22,0,0,0,0
236,Nicola Bruno,25,0,0,0,0
237,Jim Grabb,32,0,0,0,0
238,Franco Davin,26,0,0,0,0
239,Jeremy Bates,33,0,0,0,0
240,Christian Bergstrom,28,0,0,0,0
241,Tom Vanhoudt,23,0,0,0,0
242,Hector Moretti,23,0,0,0,0
243,Chris Haggard,25,0,0,0,0
244,Radomir Vasek,23,0,0,0,0
245,Aaron Krickstein,28,0,0,0,0
246,Alex O'Brien,26,0,0,0,0
247,Maxime Huard,20,0,0,0,0
248,Carsten Arriens,27,0,0,0,0
249,Emanuel Couto,22,0,0,0,0
250,Leonardo Lavalle,28,0,0,0,0
251,Tommy Ho,22,0,0,0,0
252,Mario Rincon,28,0,0,0,0
253,Francisco Costa,22,0,0,0,0
254,Vaclav Roubicek,28,0,0,0,0
255,Alexander Mronz,31,0,0,0,0
256,Alexander Reichel,25,0,0,0,0
257,Radovan Svetlik,22,0,0,0,0
258,Juan Antonio Marin,21,0,0,0,0
259,Petr Luxa,24,0,0,0,0
260,Jerome Hanquez,22,0,0,0,0
261,Pablo Campana,23,0,0,0,0
262,Jacobo Diaz,19,0,0,0,0
263,Dmitri Tomashevich,22,0,0,0,0
264,Martijn Belgraver,24,0,0,0,0
265,Jimy Szymanski,20,0,0,0,0
266,Bill Behrens,25,0,0,0,0
267,Ben Ellwood,20,0,0,0,0
268,Franco Squillari,20,0,0,0,0
269,Hideki Kaneko,22,0,0,0,0
270,Branislav Galik,22,0,0,0,0
271,Dennis Van Scheppingen,20,0,0,0,0
272,Gabriel Silberstein,21,0,0,0,0
273,Luke Milligan,19,0,0,0,0
274,David Miketa,20,0,0,0,0
275,Francisco Montana,26,0,0,0,0
276,Nicklas Utgren,27,0,0,0,0
277,Nick Gould,23,0,0,0,0
278,Kim Tiilikainen,20,0,0,0,0
279,Martin Zumpft,24,0,0,0,0
280,Juan Pino,30,0,0,0,0
281,Nelson Aerts,33,0,0,0,0
282,Attila Savolt,20,0,0,0,0
283,Lionel Barthez,28,0,0,0,0
284,John van Lottum,20,0,0,0,0
285,Max Mirnyi,18,0,0,0,0
286,Colin Beecher,25,0,0,0,0
287,Daniel Orsanic,27,0,0,0,0
288,Alexandre Strambini,20,0,0,0,0
289,Jose Imaz-Ruiz,21,0,0,0,0
290,Sule Ladipo,22,0,0,0,0
291,David Dilucia,26,0,0,0,0
292,Ivan Baron,23,0,0,0,0
293,Federico Rovai,22,0,0,0,0
294,Christian Vinck,20,0,0,0,0
295,Bernardo Mota,24,0,0,0,0
296,Brian MacPhie,24,0,0,0,0
297,Grant Doyle,22,0,0,0,0
298,Luis Herrera,24,0,0,0,0
299,Andrew Foster,24,0,0,0,0
300,David Adams,26,0,0,0,0
301,Gabriel Trifu,21,0,0,0,0
302,Victor Sendin,20,0,0,0,0
303,Aleksandar Kitinov,25,0,0,0,0
304,Justin Gimelstob,19,0,0,0,0
305,Louis Gloria,27,0,0,0,0
306,Herbert Wiltschnig,20,0,0,0,0
307,Udo Plamberger,25,0,0,0,0
307,Glenn Weiner,20,0,0,0,0
309,Yasufumi Yamamoto,25,0,0,0,0
310,Scott Humphries,19,0,0,0,0
311,Agustin Garizzio,26,0,0,0,0
312,Jim Pugh,32,0,0,0,0
313,Stephane Huet,25,0,0,0,0
314,Luke Jensen,29,0,0,0,0
315,Gouichi Motomura,22,0,0,0,0
316,Mahesh Bhupathi,21,0,0,0,0
317,Mark Merklein,23,0,0,0,0
318,Gregory Carraz,21,0,0,0,0
319,Jerome Loustalot,21,0,0,0,0
320,Fernando Vicente,19,0,0,0,0
321,Michael Sell,23,0,0,0,0
322,Owen Casey,26,0,0,0,0
323,Alejo Mancisidor,25,0,0,0,0
324,Paul Wekesa,28,0,0,0,0
325,Henri Leconte,32,0,0,0,0
326,Robbie Koenig,24,0,0,0,0
327,Ofer Sela,23,0,0,0,0
328,Michael Kohlmann,22,0,0,0,0
329,Markus Zillner,26,0,0,0,0
330,Simon Touzil,23,0,0,0,0
331,Kevin Ullyett,23,0,0,0,0
332,Tommi Lenho,20,0,0,0,0
333,Guillermo Canas,18,0,0,0,0
334,Guillaume Marx,23,0,0,0,0
335,Maurice Ruah,25,0,0,0,0
336,Geoff Grant,26,0,0,0,0
337,Ivo Heuberger,20,0,0,0,0
338,Hyung-Taik Lee,20,0,0,0,0
339,Rainer Falenti,23,0,0,0,0
