Ranking,Player,Age,Points,Tourn_Played,Points_Dropping,Next_Best
1,Pete Sampras,26,3784,16,0,0
2,Petr Korda,30,3484,23,0,0
3,Patrick Rafter,25,3250,25,0,0
4,Jonas Bjorkman,25,2977,26,0,0
5,Marcelo Rios,22,2808,26,0,0
6,Yevgeny Kafelnikov,23,2765,27,0,0
7,Michael Chang,25,2742,22,0,0
8,Greg Rusedski,24,2629,22,0,0
9,Richard Krajicek,26,2324,23,0,0
10,Alex Corretja,23,2285,26,0,0
11,Sergi Bruguera,27,2261,26,0,0
12,Gustavo Kuerten,21,2202,28,0,0
13,Goran Ivanisevic,26,2057,23,0,0
14,Karol Kucera,23,2014,29,0,0
15,Felix Mantilla,23,1947,27,0,0
16,Thomas Muster,30,1880,22,0,0
17,Mark Philippoussis,21,1809,22,0,0
18,Tim Henman,23,1766,27,0,0
19,Alberto Berasategui,24,1669,31,0,0
20,Cedric Pioline,28,1656,28,0,0
21,Carlos Moya,21,1619,29,0,0
22,Albert Costa,22,1536,22,0,0
23,Fabrice Santoro,25,1516,28,0,0
24,Thomas Enqvist,23,1454,22,0,0
25,Magnus Norman,21,1450,27,0,0
26,Nicolas Kiefer,20,1443,23,0,0
27,Andrei Medvedev,23,1338,25,0,0
28,Magnus Larsson,27,1333,21,0,0
29,Todd Woodbridge,26,1319,20,0,0
30,Marc Rosset,27,1268,33,0,0
31,Francisco Clavet,29,1204,30,0,0
32,Chris Woodruff,25,1203,20,0,0
33,Jim Courier,27,1161,21,0,0
34,Bohdan Ulihrach,22,1137,27,0,0
35,Albert Portas,24,1083,28,0,0
36,Nicolas Escude,21,1059,19,0,0
37,Magnus Gustafsson,31,1058,21,0,0
38,Guillaume Raoux,27,1041,27,0,0
39,Julian Alonso,20,1016,26,0,0
40,Hicham Arazi,24,987,30,0,0
41,Thomas Johansson,22,918,29,0,0
42,Richard Fromberg,27,911,32,0,0
43,Slava Dosedel,27,902,18,0,0
44,Filip Dewulf,25,890,26,0,0
45,Marcelo Filippini,30,886,31,0,0
46,Tommy Haas,19,885,20,0,0
47,Jason Stoltenberg,27,871,20,0,0
48,Daniel Vacek,26,826,31,0,0
49,Dominik Hrbaty,20,821,29,0,0
50,Brett Steven,28,816,20,0,0
51,Wayne Ferreira,26,814,21,0,0
52,Mark Woodforde,32,813,25,0,0
53,Carlos Costa,29,806,32,0,0
54,Marc-Kevin Goellner,27,805,33,0,0
55,Karim Alami,24,799,33,0,0
56,Jiri Novak,22,795,21,0,0
57,Sjeng Schalken,21,792,30,0,0
58,Galo Blanco,21,790,29,0,0
59,Lionel Roux,24,789,31,0,0
60,Byron Black,28,785,26,0,0
61,Andrea Gaudenzi,24,766,37,0,0
62,Martin Damm,25,765,27,0,0
63,Javier Sanchez,30,733,36,0,0
64,Boris Becker,30,732,12,0,0
65,Nicolas Lapentti,21,732,31,0,0
66,Jan Siemerink,27,717,27,0,0
67,Jeff Tarango,29,699,30,0,0
68,Michael Stich,29,684,11,0,0
69,Richey Reneberg,32,683,22,0,0
70,Todd Martin,27,680,10,0,0
71,Andre Agassi,27,672,17,0,0
72,Fernando Meligeni,26,668,28,0,0
73,Mikael Tillstrom,25,655,24,0,0
74,Sargis Sargsian,24,651,31,0,0
75,Vincent Spadea,23,646,33,0,0
76,Johan Van Herck,23,638,25,0,0
77,Juan Albert Viloca-Puig,25,637,34,0,0
78,Paul Haarhuis,31,632,22,0,0
79,Scott Draper,23,612,24,0,0
80,Grant Stafford,26,607,25,0,0
81,Martin Sinner,30,578,27,0,0
82,Oliver Gross,24,576,23,0,0
83,Gianluca Pozzi,32,568,27,0,0
84,Arnaud Clement,20,566,25,0,0
85,Dinu Pescariu,23,565,27,0,0
86,Tomas Nydahl,29,562,25,0,0
87,Jerome Golmard,24,560,28,0,0
88,Kenneth Carlsen,24,554,29,0,0
89,Jordi Burillo,25,553,27,0,0
90,Wayne Black,24,552,18,0,0
91,Davide Sanguinetti,25,540,29,0,0
92,Christian Ruud,25,534,26,0,0
93,David Prinosil,24,525,24,0,0
94,Alex Radulescu,23,524,28,0,0
95,Juan Antonio Marin,22,522,31,0,0
96,Jonathan Stark,26,517,22,0,0
97,Franco Squillari,22,516,28,0,0
98,Hendrik Dreekmann,23,514,26,0,0
99,Hernan Gumy,25,513,25,0,0
100,Sandon Stolle,27,510,19,0,0
101,Daniel Nestor,25,496,25,0,0
102,Alex O'Brien,27,490,27,0,0
103,Emilio Benfele Alvarez,25,490,34,0,0
104,Arnaud Boetsch,28,487,25,0,0
105,Michael Tebbutt,27,479,22,0,0
106,Marcello Craca,23,476,25,0,0
107,Justin Gimelstob,21,466,25,0,0
108,Rainer Schuettler,21,454,27,0,0
109,Radomir Vasek,25,451,21,0,0
110,Alberto Martin,19,441,27,0,0
111,Alex Calatrava,24,439,22,0,0
112,Lucas Arnold Ker,23,439,28,0,0
113,Dick Norman,26,435,23,0,0
114,Ramon Delgado,21,434,21,0,0
115,Andrei Pavel,24,430,24,0,0
116,Renzo Furlan,27,423,26,0,0
117,Steve Campbell,27,420,25,0,0
118,Christian Vinck,22,404,21,0,0
119,Jacobo Diaz,21,401,25,0,0
120,Fernando Vicente,20,393,30,0,0
121,Gilbert Schaller,28,391,27,0,0
122,Marzio Martelli,26,385,26,0,0
123,Jens Knippschild,22,378,20,0,0
124,John van Lottum,21,359,17,0,0
125,Guillermo Canas,20,359,24,0,0
126,Dennis Van Scheppingen,22,356,24,0,0
127,Alex Lopez Moron,27,353,25,0,0
128,Francisco Cabello,25,350,22,0,0
129,Vincenzo Santopadre,26,347,26,0,0
130,Jan Kroslak,23,345,21,0,0
131,David Wheaton,28,342,12,0,0
132,Marco Meneschincheri,25,340,30,0,0
133,Frederik Fetterlein,27,338,21,0,0
134,Christophe Van Garsse,23,337,13,0,0
135,Sebastien Grosjean,19,337,22,0,0
136,Sebastien Lareau,24,337,22,0,0
137,Marcos Ondruska,25,335,23,0,0
138,Gabriel Silberstein,23,331,22,0,0
139,Geoff Grant,28,330,23,0,0
140,Mariano Puerta,19,329,21,0,0
141,Olivier Delaitre,30,329,24,0,0
142,Lars Burgsmuller,22,326,21,0,0
143,Michael Sell,25,322,17,0,0
144,Tuomas Ketola,22,320,18,0,0
145,Francisco Roig,29,317,19,0,0
146,Oleg Ogorodov,25,316,26,0,0
147,Cristiano Caratti,27,315,24,0,0
148,Diego Nargiso,27,313,19,0,0
149,Stefan Koubek,21,313,25,0,0
150,Andrew Richardson,23,306,23,0,0
151,Allen Belobrajdic,21,299,18,0,0
152,Oscar Burrieza-Lopez,22,296,18,0,0
153,Dirk Dier,25,293,22,0,0
154,Gaston Etlis,23,292,27,0,0
155,Ion Moldovan,20,289,27,0,0
156,Martin Rodriguez,28,288,20,0,0
157,Sebastian Prieto,22,287,19,0,0
158,Davide Scala,26,284,24,0,0
159,Leander Paes,24,280,23,0,0
160,Jaime Oncins,27,276,25,0,0
161,Orlin Stanoytchev,26,276,34,0,0
162,Adrian Voinea,23,274,24,0,0
163,Jan Apell,28,272,11,0,0
164,Brian MacPhie,25,272,15,0,0
165,Lleyton Hewitt,16,270,6,0,0
166,Andre Sa,20,265,15,0,0
167,Andrei Merinov,26,262,27,0,0
168,Andrei Cherkasov,27,259,32,0,0
169,Jeff Salzenstein,24,254,24,0,0
170,David Rikl,26,253,14,0,0
171,Petr Luxa,25,253,25,0,0
172,Chris Wilkinson,28,252,17,0,0
173,Doug Flach,27,252,24,0,0
174,Tomas Carbonell,29,251,20,0,0
175,Eyal Erlich,21,248,20,0,0
176,Marcio Carlsson,23,247,17,0,0
177,Attila Savolt,22,247,23,0,0
178,Jose Imaz-Ruiz,23,244,14,0,0
179,Jean-Baptiste Perlant,20,242,11,0,0
180,Nicklas Kulti,26,241,20,0,0
181,Alejandro Hernandez,20,239,26,0,0
182,Javier Frana,31,238,11,0,0
183,Luis Herrera,26,238,21,0,0
184,Ivo Heuberger,21,238,27,0,0
185,Rodolphe Gilbert,29,236,18,0,0
186,Bernd Karbacher,29,236,19,0,0
187,Peter Tramacchi,27,234,11,0,0
188,David Witt,24,234,13,0,0
189,Nuno Marques,27,234,18,0,0
190,Glenn Weiner,21,234,18,0,0
191,Stefano Pescosolido,26,229,19,0,0
192,Grant Doyle,24,229,25,0,0
193,Agustin Garizzio,27,228,11,0,0
194,Gerard Solves,29,227,24,0,0
195,Marat Safin,18,226,10,0,0
196,Frederic Fontang,27,226,23,0,0
197,Mark Petchey,27,224,19,0,0
198,Salvador Navarro,21,222,19,0,0
199,Stephane Huet,26,221,26,0,0
200,Todd Larkham,23,220,19,0,0
201,Marcelo Charpentier,24,219,17,0,0
202,Stephane Simian,30,217,25,0,0
203,Horst Skoff,29,215,12,0,0
204,Jan-Michael Gambill,20,214,20,0,0
205,Roberto Jabali,27,214,26,0,0
206,Andrew Ilie,21,213,4,0,0
207,Francisco Costa,24,209,19,0,0
208,Danny Sapsford,28,207,16,0,0
209,Michael Kohlmann,24,207,16,0,0
210,Gerald Mandl,27,206,18,0,0
211,Alistair Hunt,25,203,18,0,0
212,Yong-Il Yoon,24,202,13,0,0
213,Wolfgang Schranz,21,202,13,0,0
214,Kevin Ullyett,25,195,17,0,0
215,Daniele Musa,25,195,19,0,0
216,Dusan Vemic,21,192,10,0,0
217,Fernon Wibier,26,191,19,0,0
218,Rainer Falenti,24,191,21,0,0
219,Mahesh Bhupathi,23,190,15,0,0
220,Neville Godwin,23,189,14,0,0
221,Wade McGuire,28,189,17,0,0
222,Markus Hipfl,19,184,12,0,0
223,Mark Merklein,25,181,21,0,0
224,Edwin Kempes,21,180,8,0,0
225,Joaquin Munoz-Hernandez,23,180,13,0,0
226,Regis Lavergne,24,180,16,0,0
227,Younes El Aynaoui,26,179,9,0,0
228,Charles Auffray,24,178,16,0,0
229,Eyal Ran,25,178,28,0,0
230,Andrei Stoliarov,21,177,11,0,0
231,Jurek Stasiak,19,0,10,0,0
232,Cecil Mamiit,21,175,28,0,0
