Ranking,Player,Age,Points,Tourn_Played,Points_Dropping,Next_Best
1,Pete Sampras,25,4677,17,0,0
2,Michael Chang,24,3724,21,0,0
3,Thomas Muster,29,3555,26,0,0
4,Yevgeny Kafelnikov,22,3253,25,0,0
5,Goran Ivanisevic,25,3165,26,0,0
6,Boris Becker,28,3060,17,0,0
7,Richard Krajicek,24,2410,23,0,0
8,Wayne Ferreira,25,2403,26,0,0
9,Andre Agassi,26,2292,13,0,0
10,Marcelo Rios,20,2023,26,0,0
11,Todd Martin,26,1905,21,0,0
12,Thomas Enqvist,22,1895,28,0,0
13,MaliVai Washington,27,1813,22,0,0
14,Albert Costa,21,1798,29,0,0
15,Jim Courier,26,1684,18,0,0
16,Felix Mantilla,22,1584,32,0,0
17,Stefan Edberg,30,1493,25,0,0
18,Alberto Berasategui,23,1489,33,0,0
19,Cedric Pioline,27,1488,24,0,0
20,Michael Stich,28,1480,13,0,0
21,Alex Corretja,22,1478,26,0,0
22,Arnaud Boetsch,27,1419,25,0,0
23,Marc Rosset,25,1381,26,0,0
24,Carlos Moya,20,1347,33,0,0
25,Tim Henman,22,1327,25,0,0
26,Jan Siemerink,26,1295,28,0,0
27,Mark Woodforde,31,1275,25,0,0
28,Richey Reneberg,31,1234,24,0,0
29,Paul Haarhuis,30,1223,27,0,0
30,Mark Philippoussis,19,1221,22,0,0
31,Jason Stoltenberg,26,1217,23,0,0
32,Magnus Gustafsson,29,1182,21,0,0
33,Andrei Medvedev,22,1176,25,0,0
34,Francisco Clavet,27,1153,30,0,0
35,Bohdan Ulihrach,21,1101,31,0,0
36,Daniel Vacek,25,1059,28,0,0
37,Petr Korda,28,1037,16,0,0
38,Todd Woodbridge,25,1033,24,0,0
39,Javier Sanchez,28,1024,37,0,0
40,David Prinosil,23,967,25,0,0
41,Mikael Tillstrom,24,965,19,0,0
42,Renzo Furlan,26,952,26,0,0
43,Magnus Larsson,26,930,23,0,0
44,Guy Forget,31,901,24,0,0
45,Jiri Novak,21,894,27,0,0
46,Adrian Voinea,22,885,26,0,0
47,Slava Dosedel,26,884,18,0,0
48,Hendrik Dreekmann,21,870,25,0,0
49,Alex O'Brien,26,864,15,0,0
50,Chris Woodruff,23,854,19,0,0
51,Karim Alami,23,850,33,0,0
52,Hernan Gumy,24,845,31,0,0
53,Martin Damm,24,839,30,0,0
54,Marc-Kevin Goellner,26,836,25,0,0
55,Byron Black,27,829,28,0,0
56,Greg Rusedski,23,794,26,0,0
57,Andrea Gaudenzi,23,787,28,0,0
58,Christian Ruud,24,780,30,0,0
59,Alex Radulescu,21,770,21,0,0
60,Jakob Hlasek,31,763,27,0,0
61,Carlos Costa,28,754,25,0,0
62,Patrick Rafter,23,741,20,0,0
63,Vincent Spadea,22,741,28,0,0
64,Bernd Karbacher,28,731,27,0,0
65,Jonas Bjorkman,24,727,26,0,0
66,Younes El Aynaoui,25,727,28,0,0
67,Roberto Carretero,21,716,24,0,0
68,Sergi Bruguera,25,707,19,0,0
69,Kenneth Carlsen,23,691,26,0,0
70,Sandon Stolle,26,685,22,0,0
71,Sjeng Schalken,20,678,29,0,0
72,Thomas Johansson,21,676,28,0,0
73,Nicklas Kulti,25,668,18,0,0
74,Jonathan Stark,25,659,19,0,0
75,Andrei Chesnokov,30,657,29,0,0
76,Tomas Carbonell,28,655,30,0,0
77,Guillaume Raoux,26,647,23,0,0
78,Karol Kucera,22,642,25,0,0
79,Jordi Burillo,23,622,27,0,0
80,Javier Frana,29,621,22,0,0
81,Dominik Hrbaty,18,614,20,0,0
82,Marcelo Filippini,29,600,24,0,0
83,Hicham Arazi,23,590,31,0,0
84,Juan Albert Viloca-Puig,23,585,24,0,0
