Ranking,Player,Age,Points,Tourn_Played,Points_Dropping,Next_Best
1,Pete Sampras,25,4543,17,0,0
2,Michael Chang,24,4010,21,0,0
3,Thomas Muster,28,3612,26,0,0
4,Goran Ivanisevic,25,3161,24,0,0
5,Yevgeny Kafelnikov,22,3059,25,0,0
6,Boris Becker,28,2785,15,0,0
7,Wayne Ferreira,25,2701,26,0,0
8,Richard Krajicek,24,2434,23,0,0
9,Andre Agassi,26,2292,13,0,0
10,Marcelo Rios,20,2101,25,0,0
11,Jim Courier,26,2001,20,0,0
12,MaliVai Washington,27,1891,23,0,0
13,Todd Martin,26,1805,21,0,0
14,Thomas Enqvist,22,1786,27,0,0
15,Albert Costa,21,1758,27,0,0
16,Felix Mantilla,22,1578,32,0,0
17,Cedric Pioline,27,1557,26,0,0
18,Alberto Berasategui,23,1479,31,0,0
19,Stefan Edberg,30,1449,25,0,0
20,Mark Philippoussis,19,1448,21,0,0
21,Michael Stich,27,1407,10,0,0
22,Arnaud Boetsch,27,1366,26,0,0
23,Marc Rosset,25,1364,25,0,0
24,Alex Corretja,22,1359,25,0,0
25,Carlos Moya,20,1347,30,0,0
26,Jason Stoltenberg,26,1295,23,0,0
27,Francisco Clavet,27,1285,30,0,0
28,Paul Haarhuis,30,1269,26,0,0
29,Jan Siemerink,26,1253,28,0,0
30,Richey Reneberg,30,1234,23,0,0
31,Andrei Medvedev,22,1184,25,0,0
32,Mark Woodforde,31,1182,24,0,0
33,Tim Henman,22,1151,25,0,0
34,Magnus Gustafsson,29,1150,22,0,0
35,Todd Woodbridge,25,1142,24,0,0
36,Bohdan Ulihrach,21,1124,31,0,0
37,Daniel Vacek,25,1078,28,0,0
38,Renzo Furlan,26,1049,26,0,0
39,Javier Sanchez,28,943,36,0,0
40,Hernan Gumy,24,922,30,0,0
41,Guy Forget,31,918,25,0,0
42,Mikael Tillstrom,24,899,17,0,0
43,Slava Dosedel,26,884,18,0,0
44,Sjeng Schalken,20,868,28,0,0
45,Jiri Novak,21,840,26,0,0
46,Byron Black,26,838,29,0,0
47,Filip Dewulf,24,823,33,0,0
48,Alex O'Brien,26,820,15,0,0
49,Hendrik Dreekmann,21,820,25,0,0
50,Petr Korda,28,815,15,0,0
51,Jakob Hlasek,31,789,28,0,0
52,Patrick Rafter,23,788,20,0,0
53,Chris Woodruff,23,787,20,0,0
54,Jonas Bjorkman,24,787,27,0,0
55,Andrea Gaudenzi,23,787,27,0,0
56,Adrian Voinea,22,767,27,0,0
57,Magnus Larsson,26,761,21,0,0
58,Carlos Costa,28,748,24,0,0
59,Tomas Carbonell,28,745,30,0,0
60,Christian Ruud,24,743,29,0,0
61,Vincent Spadea,22,741,27,0,0
62,Alex Radulescu,21,738,18,0,0
63,Kenneth Carlsen,23,737,27,0,0
64,Younes El Aynaoui,25,729,26,0,0
65,David Prinosil,23,726,26,0,0
66,Sergi Bruguera,25,714,19,0,0
67,Roberto Carretero,21,702,21,0,0
68,Sandon Stolle,26,700,23,0,0
69,Martin Damm,24,679,31,0,0
70,Greg Rusedski,23,669,27,0,0
71,Nicklas Kulti,25,668,17,0,0
72,Jordi Burillo,23,663,25,0,0
73,Gilbert Schaller,27,647,30,0,0
74,Karim Alami,23,639,31,0,0
75,Guillaume Raoux,26,624,24,0,0
76,Alexander Volkov,29,624,26,0,0
77,Andrei Chesnokov,30,618,30,0,0
78,Karol Kucera,22,612,25,0,0
79,Marc-Kevin Goellner,26,599,25,0,0
80,Jan Kroslak,21,597,23,0,0
81,Brett Steven,27,595,17,0,0
82,Juan Albert Viloca-Puig,23,591,25,0,0
83,Bernd Karbacher,28,580,26,0,0
84,Hicham Arazi,22,562,31,0,0
85,Jeff Tarango,27,541,26,0,0
86,Richard Fromberg,26,541,30,0,0
87,Magnus Norman,20,534,21,0,0
88,Michael Joyce,23,533,28,0,0
89,Scott Draper,22,532,28,0,0
90,Javier Frana,29,531,22,0,0
91,Carl-Uwe Steeb,29,524,25,0,0
92,Grant Stafford,25,521,18,0,0
93,Thomas Johansson,21,521,27,0,0
94,Andrei Olhovskiy,30,519,19,0,0
95,Galo Blanco,19,519,24,0,0
96,Stephane Simian,29,516,19,0,0
97,Nicolas Pereira,25,480,23,0,0
98,Kris Goossens,22,479,31,0,0
99,Neville Godwin,21,475,16,0,0
100,Dominik Hrbaty,18,475,18,0,0
101,Jonathan Stark,25,475,19,0,0
102,Gustavo Kuerten,20,474,23,0,0
103,Dennis Van Scheppingen,21,471,15,0,0
104,Nicolas Lapentti,20,470,24,0,0
105,Jean-Philippe Fleurian,31,468,19,0,0
106,Johan Van Herck,22,453,28,0,0
107,Marcelo Filippini,29,445,22,0,0
108,Daniel Nestor,24,444,15,0,0
109,Mariano Zabaleta,18,443,18,0,0
110,Ignacio Truyol,23,442,17,0,0
