Ranking,Player,Age,Points,Tourn_Played,Points_Dropping,Next_Best
1,Pete Sampras,21,0,0,0,0
2,Jim Courier,22,0,0,0,0
3,Stefan Edberg,27,0,0,0,0
4,Boris Becker,25,0,0,0,0
5,Sergi Bruguera,22,0,0,0,0
6,Michael Stich,24,0,0,0,0
7,Ivan Lendl,33,0,0,0,0
8,Michael Chang,21,0,0,0,0
9,Richard Krajicek,21,0,0,0,0
10,Goran Ivanisevic,21,0,0,0,0
11,Petr Korda,25,0,0,0,0
12,Andrei Medvedev,18,0,0,0,0
13,Thomas Muster,25,0,0,0,0
14,Karel Novacek,28,0,0,0,0
15,Cedric Pioline,24,0,0,0,0
16,Alexander Volkov,26,0,0,0,0
17,Wayne Ferreira,21,0,0,0,0
18,Guy Forget,28,0,0,0,0
19,MaliVai Washington,24,0,0,0,0
20,Todd Martin,23,0,0,0,0
21,Mark Woodforde,27,0,0,0,0
22,Henrik Holm,24,0,0,0,0
23,Wally Masur,30,0,0,0,0
24,Amos Mansdorf,27,0,0,0,0
25,Arnaud Boetsch,24,0,0,0,0
26,Magnus Gustafsson,26,0,0,0,0
27,Marcos Ondruska,20,0,0,0,0
28,Marc Rosset,22,0,0,0,0
29,Andrei Chesnokov,27,0,0,0,0
30,Emilio Sanchez,28,0,0,0,0
31,Andre Agassi,23,0,0,0,0
32,Marc-Kevin Goellner,22,0,0,0,0
33,David Wheaton,24,0,0,0,0
34,Brad Gilbert,31,0,0,0,0
35,Richey Reneberg,27,0,0,0,0
36,Jonas Svensson,26,0,0,0,0
37,Fabrice Santoro,20,0,0,0,0
38,Richard Fromberg,23,0,0,0,0
39,Christian Bergstrom,26,0,0,0,0
40,Javier Sanchez,25,0,0,0,0
41,Jan Siemerink,23,0,0,0,0
42,Carlos Costa,25,0,0,0,0
43,Stephane Simian,26,0,0,0,0
44,Bernd Karbacher,25,0,0,0,0
45,Brett Steven,24,0,0,0,0
46,Jakob Hlasek,28,0,0,0,0
47,Carl-Uwe Steeb,25,0,0,0,0
48,Horst Skoff,24,0,0,0,0
49,Jaime Yzaga,25,0,0,0,0
50,Nicklas Kulti,22,0,0,0,0
51,Guillermo Perez-Roldan,23,0,0,0,0
52,Jonathan Stark,22,0,0,0,0
53,Jamie Morgan,22,0,0,0,0
54,Gianluca Pozzi,28,0,0,0,0
55,Guillaume Raoux,23,0,0,0,0
56,Magnus Larsson,23,0,0,0,0
57,Kenneth Carlsen,20,0,0,0,0
58,Francisco Clavet,24,0,0,0,0
59,Andrei Cherkasov,23,0,0,0,0
60,Paul Haarhuis,27,0,0,0,0
61,Horacio De La Pena,26,0,0,0,0
62,Aaron Krickstein,25,0,0,0,0
63,Jason Stoltenberg,23,0,0,0,0
64,Derrick Rostagno,27,0,0,0,0
65,Andrei Olhovskiy,27,0,0,0,0
66,Alex Corretja,19,0,0,0,0
67,Jim Grabb,29,0,0,0,0
68,Henri Leconte,30,0,0,0,0
69,Jeff Tarango,24,0,0,0,0
70,Franco Davin,23,0,0,0,0
71,Ronald Agenor,28,0,0,0,0
72,Chuck Adams,22,0,0,0,0
73,David Prinosil,20,0,0,0,0
74,Omar Camporese,25,0,0,0,0
75,Karsten Braasch,26,0,0,0,0
76,Alberto Berasategui,20,0,0,0,0
77,Jacco Eltingh,22,0,0,0,0
78,Luis Herrera,21,0,0,0,0
79,Anders Jarryd,32,0,0,0,0
80,Luiz Mattar,29,0,0,0,0
81,Jaime Oncins,23,0,0,0,0
82,Javier Frana,26,0,0,0,0
83,Thomas Enqvist,19,0,0,0,0
84,Renzo Furlan,23,0,0,0,0
85,Rodolphe Gilbert,24,0,0,0,0
86,Patrick McEnroe,27,0,0,0,0
87,Younes El Aynaoui,21,0,0,0,0
88,Bryan Shelton,27,0,0,0,0
89,Jordi Arrese,28,0,0,0,0
90,Marcelo Filippini,25,0,0,0,0
91,Todd Woodbridge,22,0,0,0,0
92,Jordi Burillo,20,0,0,0,0
93,Tomas Carbonell,24,0,0,0,0
94,Slava Dosedel,22,0,0,0,0
95,Mikael Pernfors,30,0,0,0,0
96,Olivier Delaitre,26,0,0,0,0
97,Alex O'Brien,23,0,0,0,0
98,Roberto Azar,27,0,0,0,0
99,Goran Prpic,29,0,0,0,0
100,Grant Stafford,22,0,0,0,0
101,Gilbert Schaller,24,0,0,0,0
102,Fernando Meligeni,22,0,0,0,0
103,Daniel Vacek,22,0,0,0,0
104,Martin Damm,20,0,0,0,0
105,Byron Black,23,0,0,0,0
106,Jared Palmer,22,0,0,0,0
107,Patrik Kuhnen,27,0,0,0,0
108,Jonas Bjorkman,21,0,0,0,0
109,Carsten Arriens,24,0,0,0,0
110,Nicolas Pereira,22,0,0,0,0
111,Jose Francisco Altur,25,0,0,0,0
112,Marcos Aurelio Gorriz,29,0,0,0,0
113,Tommy Ho,20,0,0,0,0
114,Claudio Mezzadri,28,0,0,0,0
115,David Rikl,22,0,0,0,0
116,Robbie Weiss,26,0,0,0,0
117,Markus Zoecke,25,0,0,0,0
118,Joao Cunha-Silva,25,0,0,0,0
119,Alex Antonitsch,27,0,0,0,0
120,Markus Naewie,23,0,0,0,0
121,Sergio Cortes,25,0,0,0,0
122,Kenny Thorne,27,0,0,0,0
123,Christo Van Rensburg,30,0,0,0,0
124,Cristiano Caratti,23,0,0,0,0
125,Gabriel Markus,23,0,0,0,0
126,Chris Wilkinson,23,0,0,0,0
127,Bart Wuyts,23,0,0,0,0
128,Shuzo Matsuoka,25,0,0,0,0
129,Patrick Rafter,20,0,0,0,0
130,Alberto Mancini,24,0,0,0,0
131,Laurence Tieleman,20,0,0,0,0
132,Chris Pridham,28,0,0,0,0
133,Diego Nargiso,23,0,0,0,0
134,Martin Jaite,28,0,0,0,0
135,Jean-Philippe Fleurian,27,0,0,0,0
136,Martin Stringari,21,0,0,0,0
137,Sandon Stolle,23,0,0,0,0
138,Richard Matuszewski,28,0,0,0,0
139,Filip Dewulf,21,0,0,0,0
140,Lars Jonsson,23,0,0,0,0
141,Greg Rusedski,19,0,0,0,0
142,Stefano Pescosolido,22,0,0,0,0
143,Francisco Roig,25,0,0,0,0
144,Jeremy Bates,31,0,0,0,0
145,Joern Renzenbrink,21,0,0,0,0
146,Daniel Orsanic,25,0,0,0,0
147,Dirk Dier,21,0,0,0,0
148,Neil Borwick,25,0,0,0,0
149,Xavier Daufresne,24,0,0,0,0
150,Juan Gisbert Jr,19,0,0,0,0
151,Oliver Fernandez,20,0,0,0,0
152,David Witt,20,0,0,0,0
153,Mauricio Hadad,21,0,0,0,0
154,Andrew Sznajder,26,0,0,0,0
155,Andrea Gaudenzi,19,0,0,0,0
156,Patrick Baur,28,0,0,0,0
157,Frederic Fontang,23,0,0,0,0
158,Yevgeny Kafelnikov,19,0,0,0,0
159,Federico Sanchez,22,0,0,0,0
160,Sebastien Lareau,20,0,0,0,0
161,Maurice Ruah,22,0,0,0,0
162,Chris Garner,24,0,0,0,0
