Ranking,Player,Age,Points,Tourn_Played,Points_Dropping,Next_Best
1,Pete Sampras,27,4327,20,0,0
2,Marcelo Rios,22,3674,22,0,0
3,Patrick Rafter,25,3593,27,0,0
4,Carlos Moya,22,2959,25,0,0
5,Petr Korda,30,2829,21,0,0
6,Andre Agassi,28,2681,20,0,0
7,Alex Corretja,24,2626,22,0,0
8,Karol Kucera,24,2615,23,0,0
9,Tim Henman,24,2488,29,0,0
10,Yevgeny Kafelnikov,24,2463,30,0,0
11,Richard Krajicek,26,2448,18,0,0
12,Jonas Bjorkman,26,2149,25,0,0
13,Greg Rusedski,25,1886,24,0,0
14,Goran Ivanisevic,27,1877,25,0,0
15,Jan Siemerink,28,1837,27,0,0
16,Albert Costa,23,1823,23,0,0
17,Cedric Pioline,29,1807,25,0,0
18,Thomas Enqvist,24,1618,17,0,0
19,Mark Philippoussis,21,1610,17,0,0
20,Felix Mantilla,24,1593,26,0,0
21,Thomas Johansson,23,1539,29,0,0
22,Alberto Berasategui,25,1537,27,0,0
23,Gustavo Kuerten,22,1500,27,0,0
24,Thomas Muster,31,1454,22,0,0
25,Todd Martin,28,1365,20,0,0
26,Michael Chang,26,1302,19,0,0
27,Francisco Clavet,29,1289,28,0,0
28,Byron Black,29,1254,24,0,0
29,Wayne Ferreira,27,1143,20,0,0
30,Magnus Larsson,28,1131,19,0,0
31,Nicolas Escude,22,1118,24,0,0
32,Nicolas Kiefer,21,1112,25,0,0
33,Magnus Gustafsson,31,1105,24,0,0
34,Bohdan Ulihrach,23,1090,29,0,0
35,Jason Stoltenberg,28,1068,20,0,0
36,Fabrice Santoro,25,1018,26,0,0
37,Hicham Arazi,24,987,26,0,0
38,Andrea Gaudenzi,25,958,30,0,0
39,Marc Rosset,27,946,26,0,0
40,Daniel Vacek,27,940,31,0,0
41,Mariano Puerta,20,937,27,0,0
42,Richard Fromberg,28,937,34,0,0
43,Vincent Spadea,24,923,26,0,0
44,Dominik Hrbaty,20,892,27,0,0
45,Fernando Meligeni,27,881,27,0,0
46,Franco Squillari,23,876,30,0,0
47,Guillaume Raoux,28,859,26,0,0
48,Davide Sanguinetti,26,859,31,0,0
49,Jan-Michael Gambill,21,838,26,0,0
50,Scott Draper,24,819,18,0,0
51,Magnus Norman,22,813,29,0,0
52,Andrew Ilie,22,808,26,0,0
53,Tommy Haas,20,805,24,0,0
54,Fernando Vicente,21,799,33,0,0
55,Filip Dewulf,26,789,25,0,0
56,Marat Safin,18,785,22,0,0
57,Jerome Golmard,25,768,26,0,0
58,Gianluca Pozzi,33,747,35,0,0
59,Mark Woodforde,33,730,25,0,0
60,Carlos Costa,30,725,29,0,0
61,Slava Dosedel,28,723,22,0,0
62,Todd Woodbridge,27,719,20,0,0
63,Boris Becker,30,713,12,0,0
64,Paul Haarhuis,32,713,18,0,0
65,David Prinosil,25,707,25,0,0
66,Ramon Delgado,21,697,29,0,0
67,Sjeng Schalken,22,688,31,0,0
68,Younes El Aynaoui,27,679,14,0,0
69,Nicolas Lapentti,22,678,31,0,0
70,Adrian Voinea,24,676,20,0,0
71,Jeff Tarango,29,675,32,0,0
72,Andrei Medvedev,24,667,21,0,0
73,Andrei Pavel,24,661,32,0,0
74,Kenneth Carlsen,25,651,26,0,0
75,Karim Alami,25,631,22,0,0
76,Martin Damm,26,624,27,0,0
77,Julian Alonso,21,624,34,0,0
78,Galo Blanco,22,612,31,0,0
79,Sebastien Grosjean,20,611,23,0,0
80,Oliver Gross,25,601,26,0,0
81,Mikael Tillstrom,26,582,22,0,0
82,Hendrik Dreekmann,23,576,22,0,0
83,John van Lottum,22,574,27,0,0
84,Mariano Zabaleta,20,551,18,0,0
85,Leander Paes,25,548,23,0,0
86,Steve Campbell,27,548,31,0,0
87,Sebastien Lareau,25,545,21,0,0
88,Sargis Sargsian,25,539,31,0,0
89,Juan Antonio Marin,23,532,34,0,0
90,Jim Courier,28,530,16,0,0
91,Brett Steven,29,528,20,0,0
92,Wayne Black,24,525,26,0,0
93,Albert Portas,24,524,34,0,0
94,Johan Van Herck,24,522,25,0,0
95,Arnaud Di Pasquale,19,520,19,0,0
96,Guillermo Canas,20,515,27,0,0
97,Martin Rodriguez,28,511,26,0,0
98,Jiri Novak,23,498,26,0,0
99,Michael Kohlmann,24,490,28,0,0
100,Daniel Nestor,26,488,23,0,0
101,Lucas Arnold Ker,24,475,25,0,0
102,Jens Knippschild,23,470,25,0,0
103,Justin Gimelstob,21,462,19,0,0
104,Dinu Pescariu,24,461,32,0,0
105,Christian Ruud,26,460,25,0,0
106,Laurence Tieleman,25,446,18,0,0
107,Rainer Schuettler,22,445,35,0,0
