Ranking,Player,Age,Points,Tourn_Played,Points_Dropping,Next_Best
1,Roger Federer,24,7260,18,0,0
2,Rafael Nadal,20,5125,19,0,0
3,David Nalbandian,24,3185,18,0,0
4,Ivan Ljubicic,27,3125,22,0,0
5,Nikolay Davydenko,25,2210,32,0,0
6,James Blake,26,2155,24,0,0
7,Tommy Robredo,24,2050,27,0,0
8,Mario Ancic,22,1985,24,0,0
9,Radek Stepanek,27,1925,25,0,0
10,Marcos Baghdatis,21,1857,24,0,0
11,Andy Roddick,23,1805,20,0,0
12,Lleyton Hewitt,25,1700,20,0,0
13,Jarkko Nieminen,24,1665,30,0,0
14,Gaston Gaudio,27,1645,23,0,0
15,Tomas Berdych,20,1615,27,0,0
16,Fernando Gonzalez,25,1580,22,0,0
17,Robby Ginepri,23,1480,25,0,0
18,David Ferrer,24,1475,26,0,0
19,Nicolas Kiefer,29,1440,18,0,0
20,Andre Agassi,36,1405,17,0,0
21,Tommy Haas,28,1320,24,0,0
22,Dominik Hrbaty,28,1290,27,0,0
23,Gael Monfils,19,1215,25,0,0
24,Fernando Verdasco,22,1175,25,0,0
25,Olivier Rochus,25,1160,28,0,0
26,Igor Andreev,23,1065,27,0,0
27,Juan Carlos Ferrero,26,1055,25,0,0
28,Guillermo Coria,24,1035,22,0,0
29,Jonas Bjorkman,34,1013,23,0,0
30,Sebastien Grosjean,28,1005,21,0,0
31,Dmitry Tursunov,23,980,32,0,0
32,Jose Acasuso,23,970,24,0,0
33,Paul-Henri Mathieu,24,920,29,0,0
34,Kristof Vliegen,24,920,23,0,0
35,Andy Murray,19,916,27,0,0
36,Novak Djokovic,19,901,19,0,0
37,Nicolas Massu,26,890,29,0,0
38,Thomas Johansson,31,885,22,0,0
39,Robin Soderling,21,883,21,0,0
40,Paradorn Srichaphan,27,845,31,0,0
41,Carlos Moya,29,830,24,0,0
42,Xavier Malisse,25,826,23,0,0
43,Fabrice Santoro,33,822,28,0,0
44,Juan Ignacio Chela,26,820,28,0,0
45,Nicolas Almagro,20,818,23,0,0
46,Gilles Simon,21,817,31,0,0
47,Florent Serra,25,800,29,0,0
48,Richard Gasquet,20,775,22,0,0
49,Alberto Martin,27,764,30,0,0
50,Mikhail Youzhny,24,755,25,0,0
51,Agustin Calleri,29,728,23,0,0
52,Max Mirnyi,29,720,24,0,0
53,Julien Benneteau,24,711,24,0,0
54,Luis Horna,25,707,29,0,0
55,Daniele Bracciali,28,696,31,0,0
56,Arnaud Clement,28,677,23,0,0
57,Filippo Volandri,24,665,29,0,0
58,Feliciano Lopez,24,660,27,0,0
59,Greg Rusedski,32,645,22,0,0
60,Ivo Karlovic,27,631,25,0,0
61,Bjorn Phau,26,629,28,0,0
62,Ruben Ramirez Hidalgo,28,617,27,0,0
63,Tim Henman,31,615,20,0,0
64,Andreas Seppi,22,605,33,0,0
65,Philipp Kohlschreiber,22,592,27,0,0
66,Mardy Fish,24,586,18,0,0
67,Davide Sanguinetti,33,585,30,0,0
68,Christophe Rochus,27,585,32,0,0
69,Florian Mayer,22,578,28,0,0
70,Nicolas Mahut,24,569,26,0,0
71,Stan Wawrinka,21,553,23,0,0
72,Robin Vik,26,539,29,0,0
73,Boris Pashanski,23,537,33,0,0
74,Andrei Pavel,32,524,28,0,0
75,Paul Goldstein,29,521,24,0,0
76,Gilles Muller,23,519,25,0,0
77,Rainer Schuettler,30,518,30,0,0
78,Jan Hajek,22,510,22,0,0
79,Lukas Dlouhy,23,509,37,0,0
80,Guillermo Garcia-Lopez,23,508,32,0,0
81,Potito Starace,25,507,27,0,0
82,Simon Greul,25,498,31,0,0
83,Jurgen Melzer,25,495,27,0,0
84,Marcos Daniel,28,495,32,0,0
