Ranking,Player,Age,Points,Tourn_Played,Points_Dropping,Next_Best
1,Pete Sampras,23,0,0,0,0
2,Andre Agassi,24,0,0,0,0
3,Boris Becker,27,0,0,0,0
4,Sergi Bruguera,23,0,0,0,0
5,Goran Ivanisevic,23,0,0,0,0
6,Michael Chang,22,0,0,0,0
7,Stefan Edberg,28,0,0,0,0
8,Alberto Berasategui,21,0,0,0,0
9,Michael Stich,26,0,0,0,0
10,Todd Martin,24,0,0,0,0
11,Jim Courier,24,0,0,0,0
12,Yevgeny Kafelnikov,20,0,0,0,0
13,Wayne Ferreira,23,0,0,0,0
14,Marc Rosset,24,0,0,0,0
15,Andrei Medvedev,20,0,0,0,0
16,Thomas Muster,27,0,0,0,0
17,Magnus Larsson,24,0,0,0,0
18,Richard Krajicek,23,0,0,0,0
19,Petr Korda,26,0,0,0,0
20,Jason Stoltenberg,24,0,0,0,0
21,Patrick Rafter,22,0,0,0,0
22,Alex Corretja,20,0,0,0,0
23,Jacco Eltingh,24,0,0,0,0
24,Andrea Gaudenzi,21,0,0,0,0
25,Bernd Karbacher,26,0,0,0,0
26,Carlos Costa,26,0,0,0,0
27,Karel Novacek,29,0,0,0,0
28,Alexander Volkov,27,0,0,0,0
29,Slava Dosedel,24,0,0,0,0
30,MaliVai Washington,25,0,0,0,0
31,Jaime Yzaga,27,0,0,0,0
32,Andrei Chesnokov,28,0,0,0,0
33,Magnus Gustafsson,28,0,0,0,0
34,Mark Woodforde,29,0,0,0,0
35,Javier Sanchez,26,0,0,0,0
36,Aaron Krickstein,27,0,0,0,0
37,Arnaud Boetsch,25,0,0,0,0
38,Guy Forget,30,0,0,0,0
39,Francisco Clavet,26,0,0,0,0
40,Jared Palmer,23,0,0,0,0
41,David Wheaton,25,0,0,0,0
42,Renzo Furlan,24,0,0,0,0
43,Chuck Adams,23,0,0,0,0
44,Richey Reneberg,29,0,0,0,0
45,Fabrice Santoro,22,0,0,0,0
46,Daniel Vacek,23,0,0,0,0
47,Horst Skoff,26,0,0,0,0
48,Jonas Bjorkman,22,0,0,0,0
49,Olivier Delaitre,27,0,0,0,0
50,Markus Zoecke,26,0,0,0,0
51,Cedric Pioline,25,0,0,0,0
52,Albert Costa,19,0,0,0,0
53,Thomas Enqvist,20,0,0,0,0
54,Karol Kucera,20,0,0,0,0
55,Ivan Lendl,34,0,0,0,0
56,Karsten Braasch,27,0,0,0,0
57,Richard Fromberg,24,0,0,0,0
58,Gilbert Schaller,25,0,0,0,0
59,Paul Haarhuis,28,0,0,0,0
60,Marcelo Filippini,27,0,0,0,0
61,Franco Davin,24,0,0,0,0
62,Tomas Carbonell,26,0,0,0,0
63,Hendrik Dreekmann,19,0,0,0,0
64,Lionel Roux,21,0,0,0,0
65,Henrik Holm,26,0,0,0,0
66,Byron Black,25,0,0,0,0
67,Jim Grabb,30,0,0,0,0
68,Amos Mansdorf,29,0,0,0,0
69,Jakob Hlasek,30,0,0,0,0
70,Jan Siemerink,24,0,0,0,0
71,Jonathan Stark,23,0,0,0,0
72,Luiz Mattar,31,0,0,0,0
73,Jeremy Bates,32,0,0,0,0
74,Brett Steven,25,0,0,0,0
75,Henri Leconte,31,0,0,0,0
76,Emilio Sanchez,29,0,0,0,0
77,Vincent Spadea,20,0,0,0,0
78,Patrick McEnroe,28,0,0,0,0
79,Jeff Tarango,26,0,0,0,0
80,Marc-Kevin Goellner,24,0,0,0,0
81,Oscar Martinez,20,0,0,0,0
82,Christian Ruud,22,0,0,0,0
83,Martin Damm,22,0,0,0,0
84,Brad Gilbert,33,0,0,0,0
85,Bryan Shelton,29,0,0,0,0
86,Cristiano Caratti,24,0,0,0,0
87,Jordi Arrese,30,0,0,0,0
88,Oliver Gross,21,0,0,0,0
89,Ronald Agenor,30,0,0,0,0
90,Fernando Meligeni,23,0,0,0,0
91,Joern Renzenbrink,22,0,0,0,0
92,Gianluca Pozzi,29,0,0,0,0
93,David Rikl,23,0,0,0,0
94,Carl-Uwe Steeb,27,0,0,0,0
95,Karim Alami,21,0,0,0,0
96,Marcos Ondruska,22,0,0,0,0
97,Jamie Morgan,23,0,0,0,0
98,Lars Jonsson,24,0,0,0,0
99,Alexander Mronz,29,0,0,0,0
100,Jean-Philippe Fleurian,29,0,0,0,0
101,Alex O'Brien,24,0,0,0,0
102,Marcelo Rios,19,0,0,0,0
103,Andrei Olhovskiy,28,0,0,0,0
104,Gabriel Markus,24,0,0,0,0
105,Jan Apell,25,0,0,0,0
106,Kenneth Carlsen,21,0,0,0,0
107,Javier Frana,28,0,0,0,0
108,Lars Rehmann,19,0,0,0,0
109,Greg Rusedski,21,0,0,0,0
110,Anders Jarryd,33,0,0,0,0
111,Nicolas Pereira,24,0,0,0,0
112,Todd Woodbridge,23,0,0,0,0
113,Christian Bergstrom,27,0,0,0,0
114,Younes El Aynaoui,23,0,0,0,0
115,Diego Nargiso,24,0,0,0,0
116,Shuzo Matsuoka,27,0,0,0,0
117,Guillaume Raoux,24,0,0,0,0
118,Mark Petchey,24,0,0,0,0
119,Paul Wekesa,27,0,0,0,0
120,Sebastien Lareau,21,0,0,0,0
121,Stefano Pescosolido,23,0,0,0,0
122,Jordi Burillo,22,0,0,0,0
123,Nicklas Kulti,23,0,0,0,0
124,Martin Sinner,26,0,0,0,0
125,Mauricio Hadad,23,0,0,0,0
126,Rodolphe Gilbert,26,0,0,0,0
127,Alejo Mancisidor,24,0,0,0,0
128,Filip Dewulf,22,0,0,0,0
129,Mats Wilander,30,0,0,0,0
130,Michael Joyce,21,0,0,0,0
131,David Prinosil,21,0,0,0,0
132,Radomir Vasek,22,0,0,0,0
133,Steve Bryan,24,0,0,0,0
134,Michael Tebbutt,24,0,0,0,0
135,Hernan Gumy,22,0,0,0,0
136,Arne Thoms,24,0,0,0,0
137,Wally Masur,31,0,0,0,0
138,Leander Paes,21,0,0,0,0
139,Alex Antonitsch,28,0,0,0,0
140,Bohdan Ulihrach,19,0,0,0,0
141,Frederik Fetterlein,24,0,0,0,0
142,Brent Larkham,23,0,0,0,0
143,Paolo Cane,29,0,0,0,0
144,Sandor Noszaly,22,0,0,0,0
