Ranking,Player,Age,Points,Tourn_Played,Points_Dropping,Next_Best
1,Jim Courier,21,0,0,0,0
2,Stefan Edberg,26,0,0,0,0
3,Pete Sampras,20,0,0,0,0
4,Michael Stich,23,0,0,0,0
5,Boris Becker,24,0,0,0,0
6,Petr Korda,24,0,0,0,0
7,Michael Chang,20,0,0,0,0
8,Goran Ivanisevic,20,0,0,0,0
9,Guy Forget,27,0,0,0,0
10,Carlos Costa,24,0,0,0,0
11,Ivan Lendl,32,0,0,0,0
12,Richard Krajicek,20,0,0,0,0
13,Aaron Krickstein,24,0,0,0,0
14,Andre Agassi,22,0,0,0,0
15,Brad Gilbert,30,0,0,0,0
16,Wayne Ferreira,20,0,0,0,0
17,Alexander Volkov,25,0,0,0,0
18,Emilio Sanchez,27,0,0,0,0
19,Sergi Bruguera,21,0,0,0,0
20,Alberto Mancini,23,0,0,0,0
21,Derrick Rostagno,26,0,0,0,0
22,MaliVai Washington,23,0,0,0,0
23,Karel Novacek,27,0,0,0,0
24,Thomas Muster,24,0,0,0,0
25,Francisco Clavet,23,0,0,0,0
26,David Wheaton,23,0,0,0,0
27,Andrei Cherkasov,21,0,0,0,0
28,Amos Mansdorf,26,0,0,0,0
29,Jakob Hlasek,27,0,0,0,0
30,John McEnroe,33,0,0,0,0
31,Andrei Chesnokov,26,0,0,0,0
32,Javier Sanchez,24,0,0,0,0
33,Omar Camporese,24,0,0,0,0
34,Carl-Uwe Steeb,24,0,0,0,0
35,Magnus Gustafsson,25,0,0,0,0
36,Paul Haarhuis,26,0,0,0,0
37,Magnus Larsson,22,0,0,0,0
38,Jimmy Connors,39,0,0,0,0
39,Jordi Arrese,27,0,0,0,0
40,Marc Rosset,21,0,0,0,0
41,Christian Bergstrom,24,0,0,0,0
42,Olivier Delaitre,25,0,0,0,0
43,Guillermo Perez-Roldan,22,0,0,0,0
44,Arnaud Boetsch,23,0,0,0,0
45,Goran Prpic,28,0,0,0,0
46,Stefano Pescosolido,21,0,0,0,0
47,Renzo Furlan,22,0,0,0,0
48,Todd Woodbridge,21,0,0,0,0
49,Shuzo Matsuoka,24,0,0,0,0
50,Thierry Champion,25,0,0,0,0
51,Jan Siemerink,22,0,0,0,0
52,Horst Skoff,23,0,0,0,0
53,Cedric Pioline,23,0,0,0,0
54,Jaime Yzaga,24,0,0,0,0
55,Gianluca Pozzi,27,0,0,0,0
56,Fabrice Santoro,19,0,0,0,0
57,Jaime Oncins,22,0,0,0,0
58,Gabriel Markus,22,0,0,0,0
59,Markus Zoecke,24,0,0,0,0
60,Jeff Tarango,23,0,0,0,0
61,Andres Gomez,32,0,0,0,0
62,Richey Reneberg,26,0,0,0,0
63,Lars Koslowski,21,0,0,0,0
64,Frederic Fontang,22,0,0,0,0
65,Wally Masur,29,0,0,0,0
66,Marcelo Filippini,24,0,0,0,0
67,Francisco Roig,24,0,0,0,0
68,Franco Davin,22,0,0,0,0
69,Nicklas Kulti,21,0,0,0,0
70,Jacco Eltingh,21,0,0,0,0
71,Christo Van Rensburg,29,0,0,0,0
72,Michiel Schapers,32,0,0,0,0
73,Bryan Shelton,26,0,0,0,0
74,Claudio Mezzadri,27,0,0,0,0
75,German Lopez,20,0,0,0,0
76,Luiz Mattar,28,0,0,0,0
77,Rodolphe Gilbert,23,0,0,0,0
78,Jim Grabb,28,0,0,0,0
79,Anders Jarryd,30,0,0,0,0
80,Markus Naewie,22,0,0,0,0
81,Patrick McEnroe,25,0,0,0,0
82,Jonas Svensson,25,0,0,0,0
83,Christian Miniussi,24,0,0,0,0
84,Jason Stoltenberg,22,0,0,0,0
85,Tomas Carbonell,23,0,0,0,0
86,Luis Herrera,20,0,0,0,0
87,Simon Youl,26,0,0,0,0
88,Leonardo Lavalle,24,0,0,0,0
89,Bart Wuyts,22,0,0,0,0
90,Mark Woodforde,26,0,0,0,0
91,Diego Nargiso,22,0,0,0,0
92,Henri Leconte,28,0,0,0,0
93,Claudio Pistolesi,24,0,0,0,0
94,Kevin Curren,34,0,0,0,0
95,Javier Frana,25,0,0,0,0
96,Sandon Stolle,21,0,0,0,0
97,Patrik Kuhnen,26,0,0,0,0
98,Todd Witsken,28,0,0,0,0
99,Andrei Medvedev,17,0,0,0,0
100,Marcos Aurelio Gorriz,28,0,0,0,0
101,Jonathan Stark,21,0,0,0,0
102,Martin Jaite,27,0,0,0,0
103,Francisco Montana,22,0,0,0,0
104,Chris Pridham,27,0,0,0,0
105,Alex Corretja,18,0,0,0,0
106,Bernd Karbacher,24,0,0,0,0
107,Lars Jonsson,21,0,0,0,0
108,Ronald Agenor,27,0,0,0,0
109,Byron Black,22,0,0,0,0
110,Martin Strelba,25,0,0,0,0
111,Thierry Guardiola,20,0,0,0,0
112,Alexander Mronz,27,0,0,0,0
113,Jeremy Bates,30,0,0,0,0
114,Mark Koevermans,24,0,0,0,0
115,Marc-Kevin Goellner,21,0,0,0,0
116,Martin Damm,19,0,0,0,0
117,Guillaume Raoux,22,0,0,0,0
118,Richard Fromberg,22,0,0,0,0
119,Horacio De La Pena,25,0,0,0,0
120,Karsten Braasch,24,0,0,0,0
121,Todd Martin,21,0,0,0,0
122,Arne Thoms,21,0,0,0,0
123,Danilo Marcelino,26,0,0,0,0
124,Gary Muller,27,0,0,0,0
125,Roberto Azar,26,0,0,0,0
126,Jose Francisco Altur,24,0,0,0,0
127,Fernando Roese,26,0,0,0,0
128,Chuck Adams,21,0,0,0,0
129,Jan Apell,22,0,0,0,0
130,Alex Antonitsch,26,0,0,0,0
131,Henrik Holm,23,0,0,0,0
132,John Fitzgerald,31,0,0,0,0
133,Gilad Bloom,25,0,0,0,0
134,Pablo Arraya,30,0,0,0,0
135,Robbie Weiss,25,0,0,0,0
136,David Rikl,21,0,0,0,0
137,Raul Antonio Viver,31,0,0,0,0
138,Massimo Cierro,28,0,0,0,0
139,Jean-Philippe Fleurian,26,0,0,0,0
140,Vladimir Gabrichidze,24,0,0,0,0
141,Patrick Baur,27,0,0,0,0
142,Carl Limberger,28,0,0,0,0
143,Markus Zillner,22,0,0,0,0
144,Joao Cunha-Silva,24,0,0,0,0
145,Jordi Burillo,19,0,0,0,0
146,Olivier Soules,25,0,0,0,0
147,Brett Steven,23,0,0,0,0
148,Martin Laurendeau,27,0,0,0,0
149,Peter Lundgren,27,0,0,0,0
150,Xavier Daufresne,23,0,0,0,0
151,Martin Stringari,20,0,0,0,0
152,David Engel,24,0,0,0,0
153,Grant Connell,26,0,0,0,0
154,Thomas Enqvist,18,0,0,0,0
155,Diego Perez,30,0,0,0,0
156,David Prinosil,19,0,0,0,0
157,Chris Wilkinson,22,0,0,0,0
158,Thomas Hogstedt,28,0,0,0,0
159,Mikael Tillstrom,20,0,0,0,0
160,Stephane Simian,25,0,0,0,0
161,Tomas Anzari,21,0,0,0,0
162,Grant Stafford,21,0,0,0,0
163,Nicolas Pereira,21,0,0,0,0
