Ranking,Player,Age,Points,Tourn_Played,Points_Dropping,Next_Best
1,Pete Sampras,24,0,0,0,0
2,Thomas Muster,28,0,0,0,0
3,Andre Agassi,26,0,0,0,0
4,Michael Chang,24,0,0,0,0
5,Boris Becker,28,0,0,0,0
6,Goran Ivanisevic,24,0,0,0,0
7,Thomas Enqvist,22,0,0,0,0
8,Yevgeny Kafelnikov,22,0,0,0,0
9,Jim Courier,25,0,0,0,0
10,Wayne Ferreira,24,0,0,0,0
11,Marcelo Rios,20,0,0,0,0
12,Sergi Bruguera,25,0,0,0,0
13,Arnaud Boetsch,27,0,0,0,0
14,Michael Stich,27,0,0,0,0
15,Marc Rosset,25,0,0,0,0
16,Albert Costa,20,0,0,0,0
17,MaliVai Washington,26,0,0,0,0
18,Andrei Medvedev,21,0,0,0,0
19,Todd Martin,25,0,0,0,0
20,Cedric Pioline,26,0,0,0,0
21,Mark Woodforde,30,0,0,0,0
22,Byron Black,26,0,0,0,0
23,Renzo Furlan,25,0,0,0,0
24,Jan Siemerink,26,0,0,0,0
25,Richard Krajicek,24,0,0,0,0
26,Carlos Costa,28,0,0,0,0
27,Todd Woodbridge,25,0,0,0,0
28,Gilbert Schaller,27,0,0,0,0
29,Guy Forget,31,0,0,0,0
30,Paul Haarhuis,30,0,0,0,0
31,Mark Philippoussis,19,0,0,0,0
32,Alberto Berasategui,22,0,0,0,0
33,Daniel Vacek,25,0,0,0,0
34,Magnus Gustafsson,29,0,0,0,0
35,Jiri Novak,21,0,0,0,0
36,Adrian Voinea,21,0,0,0,0
37,Richey Reneberg,30,0,0,0,0
38,Petr Korda,28,0,0,0,0
39,Andrea Gaudenzi,22,0,0,0,0
40,Carlos Moya,19,0,0,0,0
41,Bohdan Ulihrach,21,0,0,0,0
42,David Prinosil,23,0,0,0,0
43,Brett Steven,27,0,0,0,0
44,Francisco Clavet,27,0,0,0,0
45,Tomas Carbonell,27,0,0,0,0
46,Jakob Hlasek,31,0,0,0,0
47,Filip Dewulf,24,0,0,0,0
48,Jordi Burillo,23,0,0,0,0
49,Stefan Edberg,30,0,0,0,0
50,Javier Sanchez,28,0,0,0,0
51,Javier Frana,29,0,0,0,0
52,Sjeng Schalken,19,0,0,0,0
53,Hendrik Dreekmann,21,0,0,0,0
54,Tim Henman,21,0,0,0,0
55,Younes El Aynaoui,24,0,0,0,0
56,Alex Corretja,22,0,0,0,0
57,Mikael Tillstrom,24,0,0,0,0
58,Greg Rusedski,22,0,0,0,0
59,Bernd Karbacher,28,0,0,0,0
60,Jason Stoltenberg,26,0,0,0,0
61,Hernan Gumy,24,0,0,0,0
62,Shuzo Matsuoka,28,0,0,0,0
63,Felix Mantilla,21,0,0,0,0
64,Christian Ruud,23,0,0,0,0
65,Michael Joyce,23,0,0,0,0
66,Jacco Eltingh,25,0,0,0,0
67,Karol Kucera,22,0,0,0,0
68,Jonas Bjorkman,24,0,0,0,0
69,Patrick McEnroe,29,0,0,0,0
70,Kenneth Carlsen,23,0,0,0,0
71,Stefano Pescosolido,24,0,0,0,0
72,Magnus Larsson,26,0,0,0,0
73,Slava Dosedel,25,0,0,0,0
74,Carl-Uwe Steeb,28,0,0,0,0
75,Marcelo Filippini,28,0,0,0,0
76,Jordi Arrese,31,0,0,0,0
77,Marc-Kevin Goellner,25,0,0,0,0
78,Karim Alami,22,0,0,0,0
79,Guillaume Raoux,26,0,0,0,0
80,Mats Wilander,31,0,0,0,0
81,Chris Woodruff,23,0,0,0,0
82,Fernando Meligeni,25,0,0,0,0
83,Martin Damm,23,0,0,0,0
84,Jeff Tarango,27,0,0,0,0
85,Johan Van Herck,21,0,0,0,0
86,Vincent Spadea,21,0,0,0,0
87,Patrick Rafter,23,0,0,0,0
88,Alexander Volkov,29,0,0,0,0
89,Andrei Chesnokov,30,0,0,0,0
90,Nicolas Lapentti,19,0,0,0,0
91,Nicolas Pereira,25,0,0,0,0
92,Kris Goossens,22,0,0,0,0
93,Jerome Golmard,22,0,0,0,0
94,Jan Kroslak,21,0,0,0,0
95,Henrik Holm,27,0,0,0,0
96,Sandon Stolle,25,0,0,0,0
97,Jean-Philippe Fleurian,30,0,0,0,0
98,Thomas Johansson,21,0,0,0,0
99,David Wheaton,26,0,0,0,0
100,David Rikl,25,0,0,0,0
101,Scott Draper,21,0,0,0,0
102,Frederik Fetterlein,25,0,0,0,0
103,Mark Knowles,24,0,0,0,0
104,Marcos Ondruska,23,0,0,0,0
105,Oleg Ogorodov,23,0,0,0,0
106,Michael Tebbutt,25,0,0,0,0
107,Derrick Rostagno,30,0,0,0,0
108,Sandor Noszaly,24,0,0,0,0
109,Jan Apell,26,0,0,0,0
110,Gianluca Pozzi,30,0,0,0,0
111,Cristiano Caratti,25,0,0,0,0
112,Alex Radulescu,21,0,0,0,0
113,Joao Cunha-Silva,28,0,0,0,0
114,Magnus Norman,19,0,0,0,0
115,Fabrice Santoro,23,0,0,0,0
116,Andrei Olhovskiy,30,0,0,0,0
117,Jonathan Stark,25,0,0,0,0
118,Dirk Dier,24,0,0,0,0
119,Galo Blanco,19,0,0,0,0
120,Dick Norman,25,0,0,0,0
121,Nuno Marques,26,0,0,0,0
122,Nicklas Kulti,25,0,0,0,0
123,Sebastien Lareau,23,0,0,0,0
124,Richard Fromberg,26,0,0,0,0
125,Lars Burgsmuller,20,0,0,0,0
126,Omar Camporese,27,0,0,0,0
127,Hicham Arazi,22,0,0,0,0
128,Martin Sinner,28,0,0,0,0
129,Luis Adrian Morejon,23,0,0,0,0
130,Emilio Sanchez,30,0,0,0,0
131,Chris Wilkinson,26,0,0,0,0
132,Mauricio Hadad,24,0,0,0,0
133,Leander Paes,22,0,0,0,0
134,Yahiya Doumbia,32,0,0,0,0
135,Gaston Etlis,21,0,0,0,0
136,Daniel Nestor,23,0,0,0,0
137,Lionel Roux,23,0,0,0,0
138,Jared Palmer,24,0,0,0,0
139,Steve Campbell,25,0,0,0,0
140,Jaime Yzaga,28,0,0,0,0
141,Stephane Simian,28,0,0,0,0
142,Andrew Ilie,20,0,0,0,0
143,Andrei Cherkasov,25,0,0,0,0
144,Patrick Baur,30,0,0,0,0
145,Anders Jarryd,34,0,0,0,0
146,Juan-Luis Rascon-Lope,25,0,0,0,0
147,Filippo Messori,22,0,0,0,0
148,Dinu Pescariu,22,0,0,0,0
149,Grant Stafford,24,0,0,0,0
150,Gustavo Kuerten,19,0,0,0,0
151,Olivier Delaitre,28,0,0,0,0
152,Diego Nargiso,26,0,0,0,0
153,Wojtek Kowalski,28,0,0,0,0
154,Joern Renzenbrink,23,0,0,0,0
155,David Nainkin,25,0,0,0,0
156,Thierry Guardiola,24,0,0,0,0
157,Roberto Carretero,20,0,0,0,0
158,Patrik Fredriksson,22,0,0,0,0
159,Tomas Nydahl,28,0,0,0,0
160,Oscar Martinez,22,0,0,0,0
161,Oliver Gross,22,0,0,0,0
162,Laurence Tieleman,23,0,0,0,0
163,Frederic Vitoux,25,0,0,0,0
164,Ignacio Truyol,22,0,0,0,0
165,Marco Meneschincheri,24,0,0,0,0
166,Joost Winnink,24,0,0,0,0
167,Alejandro Hernandez,18,0,0,0,0
168,Albert Portas,22,0,0,0,0
169,Alex Lopez Moron,25,0,0,0,0
170,Mariano Zabaleta,18,0,0,0,0
171,Roberto Jabali,25,0,0,0,0
172,Jozsef Krocsko,28,0,0,0,0
173,Wayne Black,22,0,0,0,0
174,Danny Sapsford,27,0,0,0,0
175,Lars Jonsson,25,0,0,0,0
176,Arne Thoms,25,0,0,0,0
177,Sargis Sargsian,22,0,0,0,0
178,Oscar Ortiz,22,0,0,0,0
179,Eyal Ran,23,0,0,0,0
180,Frederic Fontang,26,0,0,0,0
181,Rodolphe Gilbert,27,0,0,0,0
182,Thierry Champion,29,0,0,0,0
183,Andrei Pavel,22,0,0,0,0
184,Orlin Stanoytchev,24,0,0,0,0
185,Emilio Benfele Alvarez,23,0,0,0,0
186,Daniele Musa,23,0,0,0,0
187,Daniel Courcol,27,0,0,0,0
188,Nicolas Escude,20,0,0,0,0
189,Albert Chang,25,0,0,0,0
190,Steve Bryan,25,0,0,0,0
191,Daniele Balducci,25,0,0,0,0
192,Hendrik Jan Davids,27,0,0,0,0
193,Todd Larkham,21,0,0,0,0
194,Donald Johnson,27,0,0,0,0
195,Marcos Aurelio Gorriz,32,0,0,0,0
196,Miguel Pastura,22,0,0,0,0
197,Nicolas Kiefer,18,0,0,0,0
198,Peter Tramacchi,25,0,0,0,0
199,Gerard Solves,28,0,0,0,0
200,Tuomas Ketola,21,0,0,0,0
201,Marcelo Charpentier,22,0,0,0,0
202,James Sekulov,19,0,0,0,0
203,Mark Petchey,25,0,0,0,0
204,Miles MacLagan,21,0,0,0,0
205,Miguel Tobon,27,0,0,0,0
206,Sergio Cortes,28,0,0,0,0
207,Patrik Kuhnen,30,0,0,0,0
208,Ronald Agenor,31,0,0,0,0
209,Karel Novacek,31,0,0,0,0
210,Fernon Wibier,25,0,0,0,0
211,Sander Groen,27,0,0,0,0
212,Aaron Krickstein,28,0,0,0,0
213,Corrado Borroni,22,0,0,0,0
214,Noam Behr,20,0,0,0,0
215,Jens Knippschild,21,0,0,0,0
216,Juan Albert Viloca-Puig,23,0,0,0,0
217,Fabio Maggi,21,0,0,0,0
218,Jaime Oncins,25,0,0,0,0
219,Neville Godwin,21,0,0,0,0
220,Dominik Hrbaty,18,0,0,0,0
221,Tom Vanhoudt,23,0,0,0,0
222,David Miketa,20,0,0,0,0
223,Robbie Weiss,29,0,0,0,0
224,Alberto Martin,17,0,0,0,0
225,Tamer El Sawy,24,0,0,0,0
226,Lucas Arnold Ker,21,0,0,0,0
227,Jamie Morgan,24,0,0,0,0
228,Allen Belobrajdic,19,0,0,0,0
229,Vincenzo Santopadre,24,0,0,0,0
230,Martin Rodriguez,26,0,0,0,0
231,Herbert Wiltschnig,20,0,0,0,0
232,Alex Calatrava,22,0,0,0,0
233,Brian Dunn,22,0,0,0,0
234,Bryan Shelton,30,0,0,0,0
235,Carsten Arriens,27,0,0,0,0
236,Francisco Roig,28,0,0,0,0
237,Jim Grabb,32,0,0,0,0
238,Franco Davin,26,0,0,0,0
239,Jeremy Bates,33,0,0,0,0
240,Hector Moretti,23,0,0,0,0
241,Radomir Vasek,23,0,0,0,0
242,Alex O'Brien,26,0,0,0,0
243,Maxime Huard,20,0,0,0,0
244,Tommy Ho,22,0,0,0,0
245,Mario Rincon,28,0,0,0,0
246,Vaclav Roubicek,28,0,0,0,0
247,Ben Ellwood,20,0,0,0,0
248,Alexander Mronz,31,0,0,0,0
249,Michael Geserer,26,0,0,0,0
250,Francisco Costa,22,0,0,0,0
251,Gabriel Silberstein,21,0,0,0,0
252,Alexander Reichel,25,0,0,0,0
253,Radovan Svetlik,22,0,0,0,0
254,Juan Antonio Marin,21,0,0,0,0
255,Petr Luxa,24,0,0,0,0
256,Pablo Campana,23,0,0,0,0
257,Lionel Barthez,28,0,0,0,0
258,Jacobo Diaz,19,0,0,0,0
259,Martijn Belgraver,24,0,0,0,0
260,Franco Squillari,20,0,0,0,0
261,Nicola Bruno,25,0,0,0,0
262,Hideki Kaneko,22,0,0,0,0
263,David Skoch,19,0,0,0,0
264,Bill Behrens,25,0,0,0,0
265,Branislav Galik,22,0,0,0,0
266,Jerome Hanquez,22,0,0,0,0
267,Nicklas Utgren,27,0,0,0,0
268,Martin Zumpft,24,0,0,0,0
269,Nick Gould,23,0,0,0,0
270,Jimy Szymanski,20,0,0,0,0
271,Dennis Van Scheppingen,20,0,0,0,0
272,Emanuel Couto,22,0,0,0,0
273,Jim Pugh,32,0,0,0,0
274,Luke Milligan,19,0,0,0,0
275,Nelson Aerts,33,0,0,0,0
276,John van Lottum,20,0,0,0,0
277,Victor Sendin,20,0,0,0,0
278,Max Mirnyi,18,0,0,0,0
279,Marcello Craca,21,0,0,0,0
279,Alexandre Strambini,20,0,0,0,0
281,Jose Imaz-Ruiz,21,0,0,0,0
282,Attila Savolt,20,0,0,0,0
283,Federico Rovai,22,0,0,0,0
284,Sule Ladipo,22,0,0,0,0
285,Patricio Arnold,24,0,0,0,0
286,Francisco Montana,26,0,0,0,0
287,Bernardo Mota,24,0,0,0,0
288,Kim Tiilikainen,20,0,0,0,0
289,Brian MacPhie,23,0,0,0,0
290,Colin Beecher,25,0,0,0,0
291,Ivan Baron,23,0,0,0,0
292,David Dilucia,26,0,0,0,0
293,Luis Herrera,24,0,0,0,0
294,Daniel Orsanic,27,0,0,0,0
295,David Adams,26,0,0,0,0
296,Aleksandar Kitinov,25,0,0,0,0
297,Justin Gimelstob,19,0,0,0,0
298,Louis Gloria,27,0,0,0,0
299,Alejo Mancisidor,25,0,0,0,0
300,Udo Plamberger,25,0,0,0,0
301,Dmitri Tomashevich,22,0,0,0,0
302,Yasufumi Yamamoto,24,0,0,0,0
303,Stephane Huet,25,0,0,0,0
304,Chris Haggard,25,0,0,0,0
305,Luke Jensen,29,0,0,0,0
306,Gouichi Motomura,22,0,0,0,0
307,Mahesh Bhupathi,21,0,0,0,0
308,Grant Doyle,22,0,0,0,0
309,Gregory Carraz,21,0,0,0,0
310,Fernando Vicente,19,0,0,0,0
311,Simon Touzil,23,0,0,0,0
312,Jerome Loustalot,21,0,0,0,0
313,Guillaume Marx,23,0,0,0,0
314,Lars Koslowski,24,0,0,0,0
315,Christian Bergstrom,28,0,0,0,0
316,Davide Sanguinetti,23,0,0,0,0
317,Paul Wekesa,28,0,0,0,0
318,Henri Leconte,32,0,0,0,0
319,Robbie Koenig,24,0,0,0,0
320,Owen Casey,26,0,0,0,0
321,Leonardo Lavalle,28,0,0,0,0
322,Patrick Mohr,25,0,0,0,0
323,Tommi Lenho,20,0,0,0,0
324,Mark Merklein,23,0,0,0,0
325,Pier Gauthier,24,0,0,0,0
326,Agustin Garizzio,26,0,0,0,0
327,George Cosac,28,0,0,0,0
328,Hyung-Taik Lee,20,0,0,0,0
329,Rainer Falenti,23,0,0,0,0
330,Michael Sell,23,0,0,0,0
331,Brett Hansen-Dent,23,0,0,0,0
332,Valentin Frieden,25,0,0,0,0
333,Ivo Heuberger,20,0,0,0,0
334,Chuck Adams,25,0,0,0,0
335,Sascha Bandermann,24,0,0,0,0
336,Eyal Erlich,19,0,0,0,0
337,Claude N'Goran,21,0,0,0,0
338,Carlos Gomez-Diaz,27,0,0,0,0
