Ranking,Player,Age,Points,Tourn_Played,Points_Dropping,Next_Best
1,Novak Djokovic,31,11070,18,90,0
2,Rafael Nadal,32,8725,16,1000,0
3,Alexander Zverev,21,6040,21,360,20
4,Roger Federer,37,5590,17,0,0
5,Dominic Thiem,25,4765,24,180,90
6,Kei Nishikori,29,4200,23,600,90
7,Kevin Anderson,32,4115,18,0,0
8,Stefanos Tsitsipas,20,3240,28,0,0
9,Juan Martin del Potro,30,3225,14,0,0
10,John Isner,33,3085,22,0,0
11,Marin Cilic,30,3015,18,180,0
12,Karen Khachanov,22,2810,24,90,0
13,Borna Coric,22,2345,20,45,0
14,Daniil Medvedev,23,2295,27,0,0
15,Milos Raonic,28,2140,21,90,0
16,Marco Cecchinato,26,2021,28,70,45
17,Nikoloz Basilashvili,27,1930,28,0,0
18,Fabio Fognini,31,1885,26,0,0
19,Gael Monfils,32,1875,21,0,0
20,Denis Shapovalov,20,1820,27,0,0
21,David Goffin,28,1765,23,180,0
22,Roberto Bautista Agut,31,1680,23,0,0
23,Kyle Edmund,24,1575,24,0,0
24,Diego Schwartzman,26,1485,26,0,0
25,Alex de Minaur,20,1439,24,0,0
26,Gilles Simon,34,1385,27,45,20
27,Pablo Carreno Busta,27,1300,19,0,0
28,Grigor Dimitrov,27,1300,18,360,0
29,Frances Tiafoe,21,1290,23,0,0
30,Richard Gasquet,32,1285,19,180,0
31,Lucas Pouille,25,1275,21,10,0
32,Laslo Djere,23,1246,25,0,0
33,Felix Auger-Aliassime,18,1245,28,0,0
34,Nick Kyrgios,23,1215,22,0,0
35,Guido Pella,28,1205,26,0,0
36,Stan Wawrinka,34,1185,20,0,0
37,Marton Fucsovics,27,1180,27,0,0
38,Fernando Verdasco,35,1155,26,0,0
39,John Millman,29,1095,25,0,0
40,Philipp Kohlschreiber,35,1090,25,90,0
41,Jeremy Chardy,32,1055,28,35,20
42,Mikhail Kukushkin,31,1025,23,0,0
43,Benoit Paire,29,993,34,0,0
44,Jan-Lennard Struff,28,990,24,90,20
45,Radu Albot,29,977,30,0,0
46,Andreas Seppi,35,970,27,115,0
47,Cristian Garin,22,970,22,0,0
48,Dusan Lajovic,28,950,26,35,20
49,Pierre-Hugues Herbert,28,948,25,70,16
50,Martin Klizan,29,940,20,0,0
51,Joao Sousa,30,937,27,0,0
52,Hubert Hurkacz,22,934,24,0,0
53,Matthew Ebden,31,931,26,0,0
54,Damir Dzumhur,26,930,29,10,0
55,Matteo Berrettini,23,927,26,0,0
56,Cameron Norrie,23,925,24,0,0
57,Reilly Opelka,21,919,20,33,0
58,Adrian Mannarino,30,915,32,0,0
59,Steve Johnson,29,875,24,0,0
60,Mackenzie McDonald,23,871,26,0,0
61,Jaume Munar,21,870,27,0,0
62,Leonardo Mayer,31,850,26,0,0
63,Robin Haase,32,835,30,0,0
64,Ugo Humbert,20,819,30,0,0
65,Taylor Fritz,21,810,25,0,0
66,Sam Querrey,31,805,22,0,0
67,Jordan Thompson,24,803,30,29,20
68,Casper Ruud,20,788,28,0,0
69,Yoshihito Nishioka,23,772,22,0,0
70,Aljaz Bedene,29,765,22,45,0
71,Malek Jaziri,35,757,29,0,0
72,Taro Daniel,26,753,27,0,0
73,Bernard Tomic,26,724,17,0,0
74,Federico Delbonis,28,721,26,0,0
75,Hugo Dellien,25,713,26,90,6
76,Ernests Gulbis,30,707,17,0,0
77,Mischa Zverev,31,706,26,90,0
78,Marius Copil,28,698,24,0,0
79,Juan Ignacio Londero,25,697,25,33,9
80,Prajnesh Gunneswaran,29,688,22,15,0
81,Pablo Cuevas,33,687,25,10,0
82,Albert Ramos-Vinolas,31,685,31,45,20
83,Nicolas Jarry,23,675,24,0,0
84,Guido Andreozzi,27,668,29,90,7
85,Denis Kudla,26,663,27,0,0
86,Pablo Andujar,33,657,24,0,0
87,Peter Gojowczyk,29,655,26,0,0
88,Feliciano Lopez,37,655,20,45,20
89,Daniel Evans,28,655,21,0,0
90,Andrey Rublev,21,654,25,45,32
91,Miomir Kecmanovic,19,650,25,0,0
92,Bradley Klahn,28,648,22,0,0
93,Thomas Fabbiano,29,648,24,33,6
94,Lloyd Harris,22,633,29,0,0
95,Jiri Vesely,25,624,24,0,0
96,Lorenzo Sonego,23,622,27,0,0
97,Ivo Karlovic,40,619,24,0,0
98,Tomas Berdych,33,605,17,10,0
99,Ricardas Berankis,28,601,21,0,0
100,Alexander Bublik,21,600,28,0,0
101,Maximilian Marterer,23,594,26,0,0
102,Jo-Wilfried Tsonga,33,593,18,0,0
103,Roberto Carballes Baena,26,578,33,0,0
104,Filip Krajinovic,27,576,21,0,0
105,Denis Istomin,32,571,28,0,0
106,Pedro Sousa,30,568,30,17,7
107,Marcel Granollers,33,557,25,16,8
108,Yannick Maden,29,552,26,0,0
109,Ryan Harrison,26,545,22,0,0
110,Paolo Lorenzi,37,545,35,10,7
111,Tennys Sandgren,27,543,25,10,0
112,Brayden Schnur,23,533,28,29,0
113,Ilya Ivashka,25,529,20,35,0
114,Thiago Monteiro,24,523,32,0,0
115,Sergiy Stakhovsky,33,520,31,16,7
116,Elias Ymer,23,510,27,0,0
117,Guillermo Garcia-Lopez,35,507,30,26,10
118,Gregoire Barrere,25,490,27,0,0
119,Henri Laaksonen,27,489,29,17,0
120,Alexei Popyrin,19,486,24,8,5
121,Jozef Kovalik,26,476,15,8,0
122,Dennis Novak,25,469,23,0,0
123,Lukas Lacko,31,462,23,0,0
124,Hyeon Chung,22,460,22,0,0
125,Michael Mmoh,21,453,19,8,0
126,Corentin Moutet,19,445,26,17,0
127,Matthias Bachinger,32,439,21,0,0
128,Peter Polansky,30,437,31,8,7
129,Evgeny Donskoy,28,434,25,15,0
130,Kamil Majchrzak,23,434,26,0,0
131,Vasek Pospisil,28,430,21,0,0
132,Bjorn Fratangelo,25,430,22,0,0
133,Lukas Rosol,33,426,29,22,7
134,Jason Jung,29,425,27,0,0
135,Egor Gerasimov,26,424,23,8,5
136,Antoine Hoang,23,423,25,0,0
137,Adrian Menendez-Maceiras,33,422,27,7,6
138,Marcos Baghdatis,33,420,22,0,0
139,Marco Trungelliti,29,415,20,0,0
140,Facundo Bagnis,29,402,25,55,0
141,Pedro Martinez,21,402,30,0,0
142,Gianluigi Quinzi,23,391,24,0,0
143,Alex Bolt,26,387,19,7,0
144,Gianluca Mager,24,387,28,1,0
145,Noah Rubin,23,382,23,0,0
146,Luca Vanni,33,380,22,0,0
147,Christopher Eubanks,22,378,26,48,5
148,Oscar Otte,25,376,29,0,0
149,Jack Sock,26,375,15,0,0
150,Salvatore Caruso,26,368,25,0,0
151,Filippo Baldi,23,364,27,0,0
152,Soonwoo Kwon,21,360,16,0,0
153,Tatsuma Ito,30,359,26,0,0
154,Stefano Travaglia,27,357,24,0,0
155,David Ferrer,37,355,15,0,0
156,Quentin Halys,22,355,29,80,0
