Ranking,Player,Age,Points,Tourn_Played,Points_Dropping,Next_Best
1,Pete Sampras,25,5767,17,0,0
2,Thomas Muster,29,3709,27,0,0
3,Goran Ivanisevic,25,3452,27,0,0
4,Michael Chang,24,3413,21,0,0
5,Yevgeny Kafelnikov,22,3367,25,0,0
6,Marcelo Rios,21,2413,27,0,0
7,Richard Krajicek,25,2393,22,0,0
8,Thomas Enqvist,22,2267,28,0,0
9,Wayne Ferreira,25,2203,27,0,0
10,Carlos Moya,20,2171,32,0,0
11,Boris Becker,29,1992,17,0,0
12,Todd Martin,26,1873,20,0,0
13,Albert Costa,21,1871,29,0,0
14,Andre Agassi,26,1857,13,0,0
15,Felix Mantilla,22,1688,34,0,0
16,Jim Courier,26,1633,18,0,0
17,Stefan Edberg,31,1561,23,0,0
18,Magnus Gustafsson,30,1537,21,0,0
19,Tim Henman,22,1536,24,0,0
20,Michael Stich,28,1516,17,0,0
21,Alberto Berasategui,23,1469,33,0,0
22,Jan Siemerink,26,1461,29,0,0
23,Marc Rosset,26,1434,29,0,0
24,MaliVai Washington,27,1384,20,0,0
25,Alex Corretja,22,1383,26,0,0
26,Paul Haarhuis,30,1271,27,0,0
27,Cedric Pioline,27,1205,20,0,0
28,Richey Reneberg,31,1204,24,0,0
29,Andrei Medvedev,22,1204,24,0,0
30,Arnaud Boetsch,27,1198,23,0,0
31,Jason Stoltenberg,26,1180,22,0,0
32,Todd Woodbridge,25,1127,23,0,0
33,Petr Korda,29,1123,20,0,0
34,Francisco Clavet,28,1091,29,0,0
35,Alex O'Brien,26,1081,19,0,0
36,Greg Rusedski,23,1078,26,0,0
37,Mark Philippoussis,20,1044,20,0,0
38,Javier Sanchez,29,996,37,0,0
39,Bohdan Ulihrach,21,970,31,0,0
40,Christian Ruud,24,956,28,0,0
41,Chris Woodruff,24,911,22,0,0
42,Jonas Bjorkman,24,882,24,0,0
43,Mark Woodforde,31,879,24,0,0
44,Magnus Larsson,26,871,23,0,0
45,Jiri Novak,21,865,25,0,0
46,Hernan Gumy,24,858,30,0,0
47,Sergi Bruguera,26,851,22,0,0
48,Martin Damm,24,830,29,0,0
49,Hendrik Dreekmann,22,824,23,0,0
50,Adrian Voinea,22,817,24,0,0
51,Renzo Furlan,26,809,27,0,0
52,Bernd Karbacher,28,805,26,0,0
53,Kenneth Carlsen,23,791,27,0,0
54,Dominik Hrbaty,19,780,24,0,0
55,Karim Alami,23,777,30,0,0
56,Byron Black,27,774,26,0,0
57,Marc-Kevin Goellner,26,762,25,0,0
58,Vincent Spadea,22,753,22,0,0
59,Alex Radulescu,22,750,25,0,0
60,David Prinosil,23,746,25,0,0
61,Patrick Rafter,24,741,21,0,0
62,Jonathan Stark,25,740,22,0,0
63,Andrea Gaudenzi,23,729,23,0,0
64,Thomas Johansson,21,725,25,0,0
65,Sandon Stolle,26,724,24,0,0
66,Karol Kucera,22,720,27,0,0
67,Hicham Arazi,23,717,31,0,0
68,Roberto Carretero,21,716,27,0,0
69,Mikael Tillstrom,24,706,20,0,0
70,Slava Dosedel,26,705,18,0,0
71,Carlos Costa,28,702,25,0,0
72,Andrei Chesnokov,31,702,32,0,0
73,Daniel Vacek,25,672,28,0,0
74,Nicklas Kulti,25,650,22,0,0
75,Grant Stafford,25,628,22,0,0
76,Scott Draper,22,624,25,0,0
77,Marcelo Filippini,29,597,23,0,0
78,Gilbert Schaller,27,590,29,0,0
79,Jeff Tarango,28,587,26,0,0
80,Juan Albert Viloca-Puig,24,587,27,0,0
81,Johan Van Herck,22,587,29,0,0
82,Jakob Hlasek,32,585,21,0,0
83,Gustavo Kuerten,20,583,24,0,0
84,Richard Fromberg,26,575,29,0,0
85,Tomas Carbonell,28,574,29,0,0
86,Sjeng Schalken,20,565,26,0,0
87,Alexander Volkov,29,563,20,0,0
88,Fernando Meligeni,25,557,22,0,0
89,Jan Kroslak,22,542,23,0,0
90,Patrik Fredriksson,23,537,25,0,0
91,Magnus Norman,20,530,23,0,0
92,Galo Blanco,20,506,31,0,0
93,Guillaume Raoux,27,505,20,0,0
94,Lionel Roux,23,502,25,0,0
95,Neville Godwin,22,501,19,0,0
96,Sargis Sargsian,23,495,24,0,0
97,Jordi Burillo,24,492,27,0,0
98,Michael Joyce,24,482,29,0,0
99,Fabrice Santoro,24,481,25,0,0
100,Guy Forget,32,470,20,0,0
101,Mariano Zabaleta,18,466,20,0,0
102,Dennis Van Scheppingen,21,465,17,0,0
103,Stephane Simian,29,462,25,0,0
104,Marcos Aurelio Gorriz,32,449,26,0,0
105,Thierry Champion,30,445,23,0,0
106,Leander Paes,23,445,26,0,0
107,Daniel Nestor,24,442,17,0,0
108,Javier Frana,30,422,20,0,0
109,Marcos Ondruska,24,420,22,0,0
110,Emilio Benfele Alvarez,24,406,21,0,0
111,Andrei Olhovskiy,30,402,22,0,0
112,Filip Dewulf,24,397,32,0,0
113,Orlin Stanoytchev,25,394,27,0,0
114,Nicolas Lapentti,20,392,27,0,0
115,Lucas Arnold Ker,22,391,18,0,0
116,Sebastien Lareau,23,377,18,0,0
117,Jens Knippschild,22,376,16,0,0
118,Nuno Marques,26,375,28,0,0
119,Francisco Roig,28,371,11,0,0
120,Franco Squillari,21,370,18,0,0
121,Omar Camporese,28,362,26,0,0
122,Nicolas Pereira,26,352,23,0,0
123,Kris Goossens,22,346,25,0,0
124,Andrei Cherkasov,26,346,30,0,0
125,Ignacio Truyol,23,343,17,0,0
126,Alejandro Hernandez,19,342,23,0,0
127,Jerome Golmard,23,341,26,0,0
128,Tamer El Sawy,25,339,19,0,0
129,Brett Steven,27,338,13,0,0
130,Younes El Aynaoui,25,338,23,0,0
131,Doug Flach,26,334,12,0,0
132,Oleg Ogorodov,24,333,36,0,0
133,Marcelo Charpentier,23,331,26,0,0
134,Oliver Gross,23,328,22,0,0
135,Lars Jonsson,26,325,17,0,0
136,Andrei Pavel,23,325,23,0,0
137,Mauricio Hadad,25,319,16,0,0
138,Justin Gimelstob,20,317,22,0,0
139,David Skoch,20,317,28,0,0
140,Geoff Grant,27,315,15,0,0
141,David Wheaton,27,312,17,0,0
142,Stefano Pescosolido,25,312,24,0,0
143,Eyal Ran,24,307,29,0,0
144,Gianluca Pozzi,31,302,26,0,0
145,Mark Knowles,25,299,24,0,0
146,Jozsef Krocsko,28,298,21,0,0
147,Fernon Wibier,25,291,18,0,0
148,Steve Bryan,26,289,17,0,0
149,Martin Sinner,29,287,20,0,0
150,Fernando Vicente,19,285,20,0,0
151,Kevin Ullyett,24,284,15,0,0
152,Marcello Craca,22,278,13,0,0
153,Gerard Solves,28,277,25,0,0
154,Jaime Oncins,26,275,14,0,0
155,Martin Stringari,25,272,11,0,0
156,Cristiano Caratti,26,272,21,0,0
157,Marzio Martelli,25,271,14,0,0
158,Dirk Dier,25,270,24,0,0
159,Shuzo Matsuoka,29,269,24,0,0
160,Luis Adrian Morejon,23,268,23,0,0
161,Gaston Etlis,22,267,25,0,0
162,Jean-Philippe Fleurian,31,266,21,0,0
