Ranking,Player,Age,Points,Tourn_Played,Points_Dropping,Next_Best
1,Pete Sampras,27,3678,18,0,0
2,Marcelo Rios,22,3649,22,0,0
3,Patrick Rafter,25,3577,26,0,0
4,Petr Korda,30,3174,21,0,0
5,Richard Krajicek,26,2720,19,0,0
6,Greg Rusedski,24,2675,24,0,0
7,Alex Corretja,24,2610,23,0,0
8,Andre Agassi,28,2517,19,0,0
9,Karol Kucera,24,2511,25,0,0
10,Carlos Moya,22,2509,27,0,0
11,Yevgeny Kafelnikov,24,2338,31,0,0
12,Jonas Bjorkman,26,2337,25,0,0
13,Tim Henman,23,2286,31,0,0
14,Goran Ivanisevic,26,2062,26,0,0
15,Alberto Berasategui,25,1907,28,0,0
16,Albert Costa,23,1881,24,0,0
17,Cedric Pioline,29,1775,25,0,0
18,Felix Mantilla,23,1752,27,0,0
19,Thomas Enqvist,24,1681,19,0,0
20,Michael Chang,26,1562,18,0,0
21,Jan Siemerink,28,1494,28,0,0
22,Mark Philippoussis,21,1468,21,0,0
23,Thomas Muster,30,1381,22,0,0
24,Magnus Gustafsson,31,1376,23,0,0
25,Gustavo Kuerten,21,1348,26,0,0
26,Nicolas Kiefer,21,1327,25,0,0
27,Todd Martin,28,1326,22,0,0
28,Francisco Clavet,29,1276,28,0,0
29,Wayne Ferreira,26,1236,20,0,0
30,Richard Fromberg,28,1214,34,0,0
31,Byron Black,28,1208,24,0,0
32,Fabrice Santoro,25,1205,27,0,0
33,Thomas Johansson,23,1197,29,0,0
34,Magnus Larsson,28,1176,20,0,0
35,Bohdan Ulihrach,23,1146,30,0,0
36,Andrea Gaudenzi,25,1127,35,0,0
37,Magnus Norman,22,1080,29,0,0
38,Jason Stoltenberg,28,1068,18,0,0
39,Nicolas Escude,22,1067,26,0,0
40,Dominik Hrbaty,20,1064,27,0,0
41,Tommy Haas,20,1013,25,0,0
42,Vincent Spadea,24,1000,31,0,0
43,Daniel Vacek,27,998,31,0,0
44,Hicham Arazi,24,989,30,0,0
45,Guillaume Raoux,28,933,29,0,0
46,Scott Draper,24,924,20,0,0
47,Marc Rosset,27,914,28,0,0
48,Fernando Meligeni,27,892,28,0,0
49,Carlos Costa,30,876,30,0,0
50,Davide Sanguinetti,26,826,34,0,0
51,Andrew Ilie,22,808,22,0,0
52,Karim Alami,25,807,28,0,0
53,Filip Dewulf,26,789,28,0,0
54,Franco Squillari,23,788,30,0,0
55,Jerome Golmard,24,780,25,0,0
56,Nicolas Lapentti,22,772,32,0,0
57,Jan-Michael Gambill,21,769,28,0,0
58,Mariano Puerta,19,722,28,0,0
59,Gianluca Pozzi,33,718,38,0,0
60,Marat Safin,18,715,22,0,0
61,Boris Becker,30,712,11,0,0
62,Jeff Tarango,29,705,32,0,0
63,Julian Alonso,21,699,36,0,0
64,Slava Dosedel,28,698,21,0,0
65,Paul Haarhuis,32,696,18,0,0
66,Martin Damm,26,687,28,0,0
67,Todd Woodbridge,27,682,18,0,0
68,Ramon Delgado,21,681,30,0,0
69,Kenneth Carlsen,25,665,27,0,0
70,Jim Courier,28,654,17,0,0
71,Mikael Tillstrom,26,648,22,0,0
72,David Prinosil,25,644,25,0,0
73,Mark Woodforde,32,625,25,0,0
74,Andrei Medvedev,24,624,21,0,0
75,Sebastien Grosjean,20,613,25,0,0
76,Leander Paes,25,611,22,0,0
77,John van Lottum,22,609,29,0,0
78,Jiri Novak,23,608,28,0,0
79,Andrei Pavel,24,608,29,0,0
80,Juan Antonio Marin,23,602,34,0,0
81,Sjeng Schalken,21,593,31,0,0
82,Fernando Vicente,21,592,33,0,0
83,Adrian Voinea,24,588,21,0,0
84,Dinu Pescariu,24,584,34,0,0
85,Galo Blanco,21,579,31,0,0
86,Johan Van Herck,24,574,24,0,0
87,Sargis Sargsian,25,561,29,0,0
88,Mariano Zabaleta,20,548,20,0,0
89,Justin Gimelstob,21,545,20,0,0
90,Steve Campbell,27,544,31,0,0
91,Guillermo Canas,20,532,27,0,0
92,Oliver Gross,25,528,28,0,0
93,Brett Steven,29,527,21,0,0
94,Arnaud Clement,20,527,30,0,0
95,Hendrik Dreekmann,23,521,25,0,0
96,Lucas Arnold Ker,23,521,27,0,0
97,Sebastien Lareau,25,520,21,0,0
98,Wayne Black,24,511,25,0,0
99,Christian Ruud,26,506,26,0,0
100,Alex Calatrava,25,505,32,0,0
101,Javier Sanchez,30,495,37,0,0
102,Marcos Ondruska,25,488,28,0,0
103,Albert Portas,24,480,35,0,0
104,Hernan Gumy,26,479,18,0,0
105,Sergi Bruguera,27,472,26,0,0
106,Martin Rodriguez,28,465,26,0,0
107,Diego Nargiso,28,464,25,0,0
108,Dennis Van Scheppingen,23,459,26,0,0
109,Marc-Kevin Goellner,27,455,30,0,0
110,Juan Albert Viloca-Puig,25,455,35,0,0
111,Younes El Aynaoui,26,453,12,0,0
112,Rainer Schuettler,22,448,36,0,0
113,Daniel Nestor,25,438,22,0,0
114,Jordi Burillo,25,437,27,0,0
115,Jens Knippschild,23,435,22,0,0
116,Tomas Nydahl,30,431,27,0,0
117,Laurence Tieleman,25,420,17,0,0
118,Jacobo Diaz,22,420,32,0,0
119,Michael Tebbutt,27,416,26,0,0
120,Lionel Roux,25,409,14,0,0
121,Martin Sinner,30,394,26,0,0
122,Takao Suzuki,21,393,15,0,0
123,Alex O'Brien,28,393,26,0,0
124,Orlin Stanoytchev,26,392,30,0,0
125,Dirk Dier,26,391,25,0,0
126,Christian Vinck,22,390,31,0,0
127,Grant Stafford,27,387,27,0,0
128,Brian MacPhie,26,377,20,0,0
