Ranking,Player,Age,Points,Tourn_Played,Points_Dropping,Next_Best
1,Pete Sampras,25,5684,16,0,0
2,Thomas Muster,29,3615,25,0,0
3,Michael Chang,25,3595,21,0,0
4,Yevgeny Kafelnikov,23,3207,22,0,0
5,Goran Ivanisevic,25,3103,26,0,0
6,Richard Krajicek,25,2601,21,0,0
7,Marcelo Rios,21,2338,26,0,0
8,Thomas Enqvist,22,2312,28,0,0
9,Carlos Moya,20,2183,30,0,0
10,Wayne Ferreira,25,2049,26,0,0
11,Albert Costa,21,1877,28,0,0
12,Boris Becker,29,1863,15,0,0
13,Andre Agassi,26,1858,14,0,0
14,Todd Martin,26,1723,19,0,0
15,Felix Mantilla,22,1681,32,0,0
16,Tim Henman,22,1660,24,0,0
17,Stefan Edberg,31,1536,21,0,0
18,Magnus Gustafsson,30,1479,19,0,0
19,Marc Rosset,26,1455,28,0,0
20,Alberto Berasategui,23,1420,33,0,0
21,Jan Siemerink,26,1401,28,0,0
22,Alex Corretja,22,1383,27,0,0
23,Jim Courier,26,1355,19,0,0
24,Paul Haarhuis,31,1341,27,0,0
25,Richey Reneberg,31,1333,23,0,0
26,MaliVai Washington,27,1312,20,0,0
27,Petr Korda,29,1302,23,0,0
28,Arnaud Boetsch,27,1230,23,0,0
29,Todd Woodbridge,25,1219,23,0,0
30,Cedric Pioline,27,1198,21,0,0
31,Michael Stich,28,1175,18,0,0
32,Mark Philippoussis,20,1123,21,0,0
33,Alex O'Brien,27,1081,22,0,0
34,Sergi Bruguera,26,1081,23,0,0
35,Jonas Bjorkman,24,1070,25,0,0
36,Greg Rusedski,23,1069,25,0,0
37,Francisco Clavet,28,1030,29,0,0
38,Javier Sanchez,29,1028,37,0,0
39,Jason Stoltenberg,26,995,22,0,0
40,Andrei Medvedev,22,969,25,0,0
41,Christian Ruud,24,956,29,0,0
42,Patrick Rafter,24,949,24,0,0
43,Bohdan Ulihrach,22,943,31,0,0
44,Marc-Kevin Goellner,26,900,28,0,0
45,David Prinosil,24,898,24,0,0
46,Daniel Vacek,25,877,28,0,0
47,Hernan Gumy,25,866,30,0,0
48,Martin Damm,24,860,28,0,0
49,Magnus Larsson,26,852,23,0,0
50,Byron Black,27,835,27,0,0
51,Alex Radulescu,22,805,26,0,0
52,Bernd Karbacher,28,805,26,0,0
53,Jonathan Stark,25,800,22,0,0
54,Hendrik Dreekmann,22,797,22,0,0
55,Chris Woodruff,24,793,22,0,0
56,Jiri Novak,21,792,24,0,0
57,Dominik Hrbaty,19,780,26,0,0
58,Karim Alami,23,777,30,0,0
59,Slava Dosedel,26,742,17,0,0
60,Thomas Johansson,21,734,27,0,0
