Ranking,Player,Age,Points,Tourn_Played,Points_Dropping,Next_Best
1,Novak Djokovic,29,16040,19,600,0
2,Andy Murray,29,10065,17,1000,0
3,Roger Federer,35,5945,17,0,0
4,Stan Wawrinka,31,5035,24,10,45
5,Rafael Nadal,30,4940,20,180,90
6,Milos Raonic,25,4465,18,10,0
7,Kei Nishikori,26,4390,21,360,45
8,Tomas Berdych,30,3660,23,10,10
9,Jo-Wilfried Tsonga,31,2995,20,180,0
10,Dominic Thiem,22,2865,28,10,180
11,Gael Monfils,29,2800,18,45,0
12,David Ferrer,34,2695,22,0,0
13,David Goffin,25,2655,22,90,45
14,Marin Cilic,27,2525,24,10,90
15,Richard Gasquet,30,2320,19,0,0
16,Nick Kyrgios,21,2115,20,90,0
17,Roberto Bautista Agut,28,1970,25,45,90
18,Feliciano Lopez,34,1835,25,10,10
19,John Isner,31,1745,23,180,45
20,Bernard Tomic,23,1690,27,90,45
21,Pablo Cuevas,30,1675,26,10,45
22,Steve Johnson,26,1510,29,10,45
23,Jack Sock,23,1495,21,90,90
24,Ivo Karlovic,37,1490,25,90,45
25,Lucas Pouille,22,1489,23,0,0
26,Kevin Anderson,30,1470,24,10,45
27,Alexander Zverev,19,1440,22,0,0
28,Philipp Kohlschreiber,32,1440,24,0,0
29,Sam Querrey,28,1435,25,45,45
30,Martin Klizan,27,1428,26,10,17
31,Gilles Simon,31,1385,25,45,45
32,Benoit Paire,27,1356,32,0,0
33,Albert Ramos-Vinolas,28,1340,29,0,0
34,Grigor Dimitrov,25,1285,26,45,45
35,Viktor Troicki,30,1260,28,10,20
36,Joao Sousa,27,1215,32,10,45
37,Gilles Muller,33,1185,26,90,45
38,Alexandr Dolgopolov,27,1180,25,35,45
39,Jeremy Chardy,29,1175,27,360,45
40,Fabio Fognini,29,1120,25,10,45
41,Paolo Lorenzi,34,1110,34,0,0
42,Nicolas Mahut,34,1054,24,26,0
43,Andrey Kuznetsov,25,1043,20,0,0
44,Federico Delbonis,25,1020,23,0,0
45,Marcos Baghdatis,31,990,21,0,0
46,Fernando Verdasco,32,975,26,10,20
47,Marcel Granollers,30,956,29,0,0
48,Nicolas Almagro,30,932,22,0,0
49,Donald Young,27,912,25,115,20
50,Jiri Vesely,23,903,28,0,0
51,Borna Coric,19,900,29,10,45
52,Guillermo Garcia-Lopez,33,900,31,0,0
53,Guido Pella,26,898,24,0,0
54,Thomaz Bellucci,28,880,30,45,10
55,Pablo Carreno Busta,25,879,27,0,0
56,Taylor Fritz,18,849,26,0,0
57,Mikhail Youzhny,34,846,29,115,16
58,Stephane Robert,36,844,26,0,0
59,Malek Jaziri,32,812,30,18,7
60,Gastao Elias,25,805,34,0,0
61,Ernests Gulbis,27,801,23,205,0
62,Robin Haase,29,798,29,0,0
63,Illya Marchenko,28,795,25,0,0
64,Dudi Sela,31,791,28,0,0
65,Yen-Hsun Lu,32,790,19,35,0
66,Adrian Mannarino,28,775,33,10,45
67,Mikhail Kukushkin,28,769,24,0,0
68,Diego Schwartzman,23,746,27,0,0
69,Paul-Henri Mathieu,34,741,24,0,0
70,Carlos Berlocq,33,741,24,0,0
71,Andreas Seppi,32,730,24,10,0
72,Dusan Lajovic,26,728,26,0,0
73,Horacio Zeballos,31,726,30,0,0
74,John Millman,27,720,27,100,20
75,Damir Dzumhur,24,720,26,0,0
76,Ivan Dodig,31,718,23,0,0
77,Inigo Cervantes,26,713,33,0,0
78,Pierre-Hugues Herbert,25,711,18,16,0
79,Lukas Rosol,31,705,34,45,20
80,Daniel Evans,26,705,26,0,0
81,Kyle Edmund,21,698,23,35,10
82,Aljaz Bedene,27,695,26,0,0
83,Jan-Lennard Struff,26,694,30,0,0
84,Evgeny Donskoy,26,691,30,0,0
85,Yoshihito Nishioka,20,688,26,18,8
86,Dustin Brown,31,685,26,0,0
87,Victor Estrella Burgos,36,682,26,0,0
88,Sergiy Stakhovsky,30,670,28,45,8
89,Ricardas Berankis,26,665,26,0,0
90,Facundo Bagnis,26,660,30,0,0
91,Gerald Melzer,26,659,24,0,0
92,Radu Albot,26,655,31,55,8
93,Jordan Thompson,22,654,34,27,18
94,Florian Mayer,32,653,10,0,0
95,Rogerio Dutra Silva,32,642,33,95,10
96,Karen Khachanov,20,627,29,0,0
97,Konstantin Kravchuk,31,615,27,0,0
98,Roberto Carballes Baena,23,611,35,0,0
99,Benjamin Becker,35,608,30,10,12
100,Lukas Lacko,28,606,28,0,0
101,Thiago Monteiro,22,598,22,0,0
102,Rajeev Ram,32,593,28,16,0
103,Denis Istomin,29,586,29,0,0
104,Yuichi Sugita,27,583,26,0,0
105,Vasek Pospisil,26,580,26,45,20
106,Adam Pavlasek,21,577,22,33,0
107,Juan Monaco,32,575,13,0,0
108,Teymuraz Gabashvili,31,571,31,0,0
109,Nikoloz Basilashvili,24,558,23,0,0
110,Radek Stepanek,37,546,17,0,0
111,Thomas Fabbiano,27,545,31,0,0
112,Igor Sijsling,28,543,31,0,0
113,Renzo Olivo,24,540,26,0,0
114,Tim Smyczek,28,536,29,0,0
115,Bjorn Fratangelo,23,520,32,35,15
116,Hyeon Chung,20,517,21,35,0
117,Taro Daniel,23,517,31,18,8
118,Ryan Harrison,24,512,26,0,0
119,Denis Kudla,23,508,30,35,16
120,Dennis Novikov,22,508,29,0,0
121,Andrej Martin,26,499,29,0,0
122,Jared Donaldson,19,493,28,8,7
123,Frances Tiafoe,18,491,29,0,0
124,Steve Darcis,32,489,17,17,0
125,Leonardo Mayer,29,480,24,45,20
126,Daniel Gimeno-Traver,31,478,30,0,0
127,Jozef Kovalik,23,476,27,0,0
128,Marco Trungelliti,26,462,25,0,0
129,Tatsuma Ito,28,459,24,0,0
130,Austin Krajicek,26,457,31,60,7
131,Guido Andreozzi,25,443,28,0,0
132,Tommy Robredo,34,435,13,45,0
133,Joao Souza,28,429,28,0,0
134,Albert Montanes,35,427,24,0,0
135,Mischa Zverev,28,422,23,13,7
136,Luca Vanni,31,422,30,80,0
137,Santiago Giraldo,28,417,27,0,0
138,Quentin Halys,19,415,30,0,0
139,Grega Zemlja,29,415,27,48,0
140,Marco Cecchinato,23,411,24,0,0
141,Juan Martin del Potro,27,410,10,0,0
142,Arthur De Greef,24,409,26,0,0
143,Marco Chiudinelli,34,408,27,0,0
144,Tobias Kamke,30,406,24,0,0
145,Michael Berrer,36,403,26,0,0
146,Elias Ymer,20,402,27,8,0
147,Maximo Gonzalez,33,401,22,0,0
148,Filip Krajinovic,24,397,18,17,0
149,Daniel Munoz de la Nava,34,397,25,8,0
150,Go Soeda,31,396,26,0,0
151,Daniel Brands,29,393,24,0,0
152,Saketh Myneni,28,393,19,0,0
153,Thiemo de Bakker,27,386,25,7,0
154,Nicolas Kicker,23,385,29,0,0
155,Peter Gojowczyk,27,381,23,7,0
156,Alejandro Gonzalez,27,373,29,16,0
157,Mirza Basic,25,366,21,15,0
158,Yuki Bhambri,24,366,15,0,0
159,Federico Gaio,24,364,31,0,0
160,Kimmer Coppejans,22,363,26,0,0
161,Kenny De Schepper,29,362,22,0,0
162,Marton Fucsovics,24,359,24,8,6
163,Stefan Kozlov,18,356,27,0,0
164,Henri Laaksonen,24,353,34,0,0
165,Marius Copil,25,338,23,0,0
166,Gonzalo Lama,23,337,28,6,1
167,Darian King,24,336,20,0,0
168,Constant Lestienne,24,335,25,6,0
169,Duckhee Lee,18,332,33,8,1
170,Alexander Kudryavtsev,30,331,28,29,6
171,Daniil Medvedev,20,325,24,0,0
172,Ruben Ramirez Hidalgo,38,325,28,0,0
173,Edouard Roger-Vasselin,32,324,12,0,0
174,Steven Diez,25,324,32,0,0
175,Jerzy Janowicz,25,321,13,10,0
176,Di Wu,24,321,27,0,0
177,Ze Zhang,26,314,25,5,0
178,Marko Tepavac,22,313,22,6,2
179,Marcelo Arevalo,25,312,25,1,0
180,Ruben Bemelmans,28,311,19,0,0
181,Andrew Whittington,22,310,23,3,1
182,Facundo Arguello,24,310,32,0,0
183,Vincent Millot,30,308,25,0,0
184,Laslo Djere,21,307,23,0,0
185,Enrique Lopez Perez,25,307,27,0,0
186,Ilya Ivashka,22,304,21,0,0
187,Andrey Rublev,18,301,28,0,0
188,James Duckworth,24,300,23,16,0
189,Mathias Bourgue,22,298,28,0,0
190,Franko Skugor,28,298,22,0,0
191,Blaz Rola,25,298,26,0,0
192,Jason Jung,27,297,26,0,0
193,Gregoire Barrere,22,297,29,0,0
194,Matthew Barton,24,292,20,0,0
195,Andrey Golubev,29,292,26,0,0
196,Eduardo Struvay,25,291,21,3,0
197,Jurgen Zopp,28,290,26,0,0
198,Noah Rubin,20,283,18,0,0
199,Egor Gerasimov,23,283,16,0,0
200,Pedja Krstin,21,282,22,0,0
201,Adrian Ungur,31,280,19,0,0
202,Miljan Zekic,28,279,23,0,0
203,Ramkumar Ramanathan,21,279,29,0,0
204,Simone Bolelli,30,277,17,17,0
205,Pere Riba,28,277,22,13,0
206,Aslan Karatsev,22,273,29,0,0
207,Ernesto Escobedo,20,269,20,0,0
208,Guilherme Clezar,23,267,27,8,0
209,Peter Polansky,28,265,21,0,0
210,Joris De Loore,23,262,27,10,5
211,Jordi Samper-Montana,26,261,31,0,0
212,Pedro Sousa,28,260,22,0,0
213,Amir Weintraub,29,260,31,0,0
214,Tommy Paul,19,258,26,0,0
215,Filippo Volandri,34,258,18,0,0
216,Aldin Setkic,28,258,29,0,0
217,Adrian Menendez-Maceiras,30,252,27,0,0
218,Hiroki Moriya,25,251,29,0,0
219,John-Patrick Smith,27,250,26,0,0
220,Aleksandr Nedovyesov,29,250,23,0,0
221,Dennis Novak,22,250,27,0,0
222,Mohamed Safwat,25,249,25,0,0
223,Mitchell Krueger,22,249,32,0,0
224,Farrukh Dustov,30,248,24,8,0
225,Alexander Sarkissian,26,245,30,0,0
226,Antal Van Der Duim,28,245,24,0,0
227,Daniel Nguyen,25,245,26,13,0
228,Nikola Milojevic,21,245,26,0,0
229,Sam Groth,28,243,27,0,0
230,Yannik Reuter,25,242,29,0,0
231,Tristan Lamasine,23,238,24,0,0
232,Jan Satral,26,237,21,8,0
233,Stefano Napolitano,21,237,22,0,0
234,Axel Michon,25,237,25,38,0
235,Marsel Ilhan,29,235,28,0,0
236,Andrea Arnaboldi,28,233,33,0,0
237,Dmitry Popko,19,231,31,0,0
238,Ti Chen,32,231,35,15,3
239,Benjamin Mitchell,23,228,20,8,0
240,James Ward,29,227,26,0,0
241,David Perez Sanz,22,227,32,0,0
242,Alessandro Giannessi,26,226,26,0,0
243,Frank Dancevic,31,225,22,0,1
244,Yan Bai,27,223,26,27,0
245,Lorenzo Giustino,24,222,28,0,0
246,Luke Saville,22,220,22,27,0
247,Matthew Ebden,28,218,16,18,0
248,Zhe Li,29,217,29,0,0
249,Matteo Donati,21,213,24,0,0
250,Sekou Bangoura,24,213,35,0,0
251,Frederico Ferreira Silva,21,212,30,0,0
252,Cristian Garin,20,210,23,3,0
253,Alejandro Falla,32,209,24,16,0
254,Andre Ghem,34,209,27,0,0
255,Andreas Haider-Maurer,29,208,12,8,0
256,Alexandre Sidorenko,28,206,22,0,0
257,Agustin Velotti,24,204,25,0,0
258,Miki Jankovic,21,204,29,0,0
259,Uladzimir Ignatik,26,203,26,0,0
260,Zdenek Kolar,19,199,27,0,0
261,Clement Geens,20,196,31,0,0
262,Tennys Sandgren,25,195,23,5,0
263,Gleb Sakharov,28,192,25,0,0
264,Alexey Vatutin,23,192,26,0,0
265,Alexander Ward,26,192,27,18,1
266,Robin Stanek,21,191,28,0,0
267,Nils Langer,26,190,20,0,0
268,Emilio Gomez,24,188,24,0,0
269,Riccardo Bellotti,25,187,28,0,0
270,Alessandro Bega,25,187,29,10,2
271,Brydan Klein,26,186,23,0,0
272,Nicolas Barrientos,29,186,30,27,0
273,Denis Shapovalov,17,183,18,0,0
274,Akira Santillan,19,183,23,3,0
275,Bastian Trinker,26,183,30,0,0
276,Jan Mertl,34,182,26,0,0
277,Juan Ignacio Londero,22,181,20,0,0
278,Yannick Mertens,29,181,28,0,0
279,Tomas Lipovsek Puches,23,181,28,0,0
280,Sam Barry,24,181,30,0,0
281,Liam Broady,22,179,31,0,0
282,David Guez,33,177,25,7,0
283,Pedro Cachin,21,176,21,0,0
284,Nicolas Meister,27,176,28,0,0
285,Marek Michalicka,29,176,32,0,0
286,James McGee,29,175,20,0,0
287,Yuya Kibi,30,175,22,0,0
288,Lloyd Glasspool,22,175,26,0,0
289,Maximiliano Estevez,27,174,26,0,0
290,Alex Kuznetsov,29,171,17,0,0
291,Yannick Jankovits,29,170,27,0,0
292,Oriol Roca Batalla,23,169,28,0,0
293,Dimitar Kuzmanov,23,167,19,0,0
294,Kamil Majchrzak,20,165,22,0,0
295,Lorenzo Sonego,21,165,25,1,0
296,Germain Gigounon,27,165,26,7,1
297,Artem Smirnov,28,164,16,0,0
298,Aleksandre Metreveli,22,164,25,18,0
299,Jose Hernandez-Fernandez,26,163,23,0,0
300,Vaclav Safranek,22,163,30,0,0
301,Edoardo Eremin,22,162,19,3,0
302,Marc Sieber,28,162,21,0,0
303,Michal Konecny,26,162,29,0,0
304,Ivan Nedelko,30,161,32,0,0
305,Norbert Gombos,25,157,22,29,0
306,Daniel Masur,21,156,23,1,0
307,Roberto Marcora,26,156,23,0,0
308,Jeremy Jahn,26,154,16,0,0
309,Nikola Mektic,27,153,20,22,0
310,Roberto Ortega-Olmedo,25,153,27,0,0
311,Hernan Casanova,22,153,29,0,0
312,Maximilian Marterer,21,152,19,0,0
313,Federico Coria,24,152,25,0,0
314,Giovanni Lapentti,33,152,26,0,0
315,Juan Pablo Paz,21,151,28,0,0
316,Calvin Hemery,21,150,26,7,0
317,Niels Desein,29,149,25,0,0
318,Denys Molchanov,29,147,25,0,0
319,Scott Griekspoor,25,147,27,0,0
320,Nicolaas Scholtz,25,146,21,0,0
321,Christopher Heyman,22,146,23,0,0
322,Ricardo Ojeda Lara,23,146,31,10,2
323,Tsung-Hua Yang,25,145,20,1,0
324,Blake Mott,20,145,22,0,0
325,Hans Podlipnik-Castillo,28,144,25,8,0
326,Lloyd Harris,19,143,22,0,0
327,Matteo Viola,29,143,27,0,0
328,Stefanos Tsitsipas,17,142,19,0,0
329,Michael Linzer,26,142,24,0,0
330,Salvatore Caruso,23,142,25,27,0
331,Maxime Chazal,23,142,28,0,0
332,Brian Baker,31,141,12,0,0
333,Gianluigi Quinzi,20,140,18,0,0
334,Soonwoo Kwon,18,140,21,0,0
335,Blaz Kavcic,29,139,12,0,0
336,Dragos Dima,24,139,20,0,0
337,Maxime Hamou,21,139,22,0,0
338,Marinko Matosevic,31,138,13,0,0
339,Dzmitry Zhyrmont,27,138,16,0,0
340,Yannick Hanfmann,24,136,14,0,0
341,Tim Van Rijthoven,19,136,19,0,0
342,Juan Ignacio Galarza,22,136,26,8,1
343,Gianluca Mager,21,136,27,0,0
344,Dayne Kelly,26,135,20,0,0
345,Philip Bester,27,135,24,0,0
346,Pablo Vivero Gonzalez,21,134,19,0,0
347,Jonathan Eysseric,26,134,26,7,0
348,Jimmy Wang,31,133,18,0,0
349,Yasutaka Uchiyama,24,132,21,0,0
350,Jurgen Melzer,35,131,4,0,0
351,Edward Corrie,28,131,16,0,0
352,Danilo Petrovic,24,130,20,0,0
353,Carlos Eduardo Severino,25,130,25,0,0
354,Jose Pereira,25,129,21,15,0
355,Marc Giner,25,129,22,27,0
356,Michal Przysiezny,32,128,15,0,0
357,Sadio Doumbia,25,128,19,0,0
358,Christian Lindell,24,127,27,0,0
359,Filip Horansky,23,126,26,0,0
360,Kevin Krawietz,24,125,21,0,0
361,Julien Benneteau,34,124,17,0,0
362,Ante Pavic,27,124,13,0,0
363,Daniel Dutra da Silva,28,124,21,3,0
364,Peter Kobelt,25,123,17,0,0
365,Caio Zampieri,30,122,20,0,0
366,Yannick Maden,26,122,21,0,0
367,Alexander Bublik,19,122,22,0,0
368,Tomislav Brkic,26,122,24,0,0
369,Petru-Alexandru Luncanu,27,121,21,0,0
370,Pedro Martinez,19,121,28,2,1
371,Francisco Bahamonde,19,120,15,0,0
372,Maxime Authom,29,120,17,0,0
373,Kristijan Mesaros,28,120,17,0,0
374,Yann Marti,28,120,20,0,0
375,Facundo Mena,23,120,25,3,1
376,Michael Mmoh,18,118,13,0,0
377,Marc Polmans,19,118,20,0,0
378,Tucker Vorster,27,118,23,6,0
379,Gavin Van Peperzeel,24,118,26,6,0
380,Makoto Ochi,20,117,27,0,0
381,Mikelis Libietis,24,116,20,18,0
382,Maxime Janvier,19,116,25,0,0
383,Gerard Granollers,27,116,25,0,0
384,Andreas Beck,30,115,16,0,0
385,Matt Reid,26,115,18,8,0
386,Joao Domingues,22,115,22,0,0
387,Carlos Taberner,19,115,28,0,0
388,Finn Tearney,25,114,19,0,0
389,Peter Torebko,28,113,22,0,0
390,Adam El Mihdawy,26,112,22,0,0
391,Kaichi Uchida,21,112,31,0,0
392,Max Purcell,18,111,10,0,0
393,Christopher O'Connell,22,111,17,0,0
394,Seong-chan Hong,19,111,17,0,0
395,Reilly Opelka,18,110,10,0,0
396,Lamine Ouahab,31,110,16,0,0
397,Prajnesh Gunneswaran,26,110,16,0,0
398,Sumit Nagal,18,110,19,0,0
399,Hubert Hurkacz,19,110,22,0,0
400,Edan Leshem,19,110,26,0,0
401,Gonzalo Escobar,27,109,18,3,0
402,Shuichi Sekiguchi,25,109,19,0,0
403,Juan Carlos Saez,25,109,23,0,0
404,Karim-Mohamed Maamoun,25,109,25,0,0
405,Andrea Collarini,24,108,19,0,0
406,Markus Eriksson,26,108,22,0,0
407,Cem Ilkel,20,108,24,7,0
408,Omar Jasika,19,107,16,0,0
409,Flavio Cipolla,32,107,10,0,0
410,Dmitry Tursunov,33,105,10,0,0
411,Alex Bolt,23,105,12,0,0
412,Julien Dubail,28,105,27,0,0
413,Janko Tipsarevic,32,103,11,10,0
414,Jan Hernych,37,103,12,0,0
415,Patricio Heras,27,103,16,1,0
416,Cheong-Eui Kim,26,103,20,0,0
417,Evan King,24,103,26,0,0
418,Erik Crepaldi,26,103,31,0,0
