Ranking,Player,Age,Points,Tourn_Played,Points_Dropping,Next_Best
1,Pete Sampras,26,4547,16,0,0
2,Michael Chang,25,3189,22,0,0
3,Patrick Rafter,24,3031,24,0,0
4,Jonas Bjorkman,25,2642,25,0,0
5,Greg Rusedski,24,2606,22,0,0
6,Goran Ivanisevic,26,2568,25,0,0
7,Richard Krajicek,25,2395,23,0,0
8,Thomas Muster,30,2394,23,0,0
9,Carlos Moya,21,2391,28,0,0
10,Sergi Bruguera,26,2367,24,0,0
11,Yevgeny Kafelnikov,23,2356,27,0,0
12,Marcelo Rios,21,2302,26,0,0
13,Alex Corretja,23,2275,26,0,0
14,Gustavo Kuerten,21,2261,27,0,0
15,Petr Korda,29,2145,24,0,0
16,Felix Mantilla,23,2135,27,0,0
17,Tim Henman,23,1858,25,0,0
18,Mark Philippoussis,20,1809,21,0,0
19,Albert Costa,22,1778,23,0,0
20,Thomas Enqvist,23,1569,23,0,0
21,Jim Courier,27,1566,23,0,0
22,Magnus Norman,21,1522,27,0,0
23,Cedric Pioline,28,1508,25,0,0
24,Alberto Berasategui,24,1453,31,0,0
25,Karol Kucera,23,1379,31,0,0
26,Magnus Larsson,27,1346,21,0,0
27,Todd Woodbridge,26,1319,20,0,0
28,Andrei Medvedev,23,1314,24,0,0
29,Fabrice Santoro,24,1306,30,0,0
30,Chris Woodruff,24,1234,23,0,0
31,Marc Rosset,26,1229,32,0,0
32,Nicolas Kiefer,20,1198,18,0,0
33,Francisco Clavet,29,1198,28,0,0
34,Bohdan Ulihrach,22,1129,29,0,0
35,Albert Portas,23,1082,27,0,0
36,Thomas Johansson,22,1041,29,0,0
37,Boris Becker,29,1006,12,0,0
38,Hicham Arazi,24,971,33,0,0
39,Filip Dewulf,25,967,26,0,0
40,Magnus Gustafsson,30,965,18,0,0
41,Dominik Hrbaty,19,949,31,0,0
42,Tommy Haas,19,933,20,0,0
43,Wayne Ferreira,26,910,23,0,0
44,Slava Dosedel,27,899,20,0,0
45,Julian Alonso,20,873,23,0,0
46,Mark Woodforde,32,866,25,0,0
47,Marcelo Filippini,30,862,29,0,0
48,Guillaume Raoux,27,861,27,0,0
49,Jeff Tarango,28,843,32,0,0
50,Galo Blanco,21,832,32,0,0
51,Brett Steven,28,817,20,0,0
52,Marc-Kevin Goellner,27,812,33,0,0
53,Jiri Novak,22,798,23,0,0
54,Sjeng Schalken,21,797,28,0,0
55,Javier Sanchez,29,770,36,0,0
56,Todd Martin,27,750,9,0,0
57,Scott Draper,23,750,26,0,0
58,Karim Alami,24,748,32,0,0
59,Carlos Costa,29,739,30,0,0
60,Richey Reneberg,32,722,20,0,0
61,Nicolas Lapentti,21,717,31,0,0
62,Michael Stich,29,711,13,0,0
63,Hernan Gumy,25,710,28,0,0
64,Alex Radulescu,22,710,30,0,0
65,Christian Ruud,25,708,26,0,0
66,Daniel Vacek,26,703,30,0,0
67,Byron Black,28,700,26,0,0
68,Andrea Gaudenzi,24,699,32,0,0
69,Martin Damm,25,698,26,0,0
70,Fernando Meligeni,26,686,27,0,0
71,Lionel Roux,24,681,28,0,0
72,Sargis Sargsian,24,680,31,0,0
73,Johan Van Herck,23,678,25,0,0
74,Mikael Tillstrom,25,677,24,0,0
75,Richard Fromberg,27,675,34,0,0
76,Paul Haarhuis,31,666,25,0,0
77,Juan Albert Viloca-Puig,24,653,33,0,0
78,David Prinosil,24,652,26,0,0
79,Jason Stoltenberg,27,645,18,0,0
80,Kenneth Carlsen,24,632,29,0,0
81,Grant Stafford,26,628,23,0,0
82,Sandon Stolle,27,627,22,0,0
83,Vincent Spadea,23,601,31,0,0
84,Justin Gimelstob,20,579,29,0,0
85,Dinu Pescariu,23,577,29,0,0
86,Tomas Nydahl,29,560,24,0,0
87,Jonathan Stark,26,560,24,0,0
88,Alex O'Brien,27,556,29,0,0
89,Juan Antonio Marin,22,537,27,0,0
90,Jan Kroslak,23,536,23,0,0
91,Davide Sanguinetti,25,519,26,0,0
92,Gilbert Schaller,28,510,29,0,0
93,Emilio Benfele Alvarez,24,509,32,0,0
94,Hendrik Dreekmann,22,498,23,0,0
95,Arnaud Boetsch,28,493,24,0,0
96,Jens Knippschild,22,486,19,0,0
97,Renzo Furlan,27,486,29,0,0
98,Arnaud Clement,19,484,24,0,0
99,Radomir Vasek,25,449,19,0,0
100,Marcos Ondruska,24,449,24,0,0
101,Andrei Pavel,23,448,26,0,0
102,Alex Calatrava,24,443,20,0,0
103,Oliver Gross,24,443,23,0,0
104,Nicolas Escude,21,442,14,0,0
105,Jan Siemerink,27,437,27,0,0
106,Marcello Craca,23,435,22,0,0
107,Alberto Martin,19,433,23,0,0
108,Leander Paes,24,427,26,0,0
109,Lucas Arnold Ker,23,418,27,0,0
110,Jordi Burillo,24,411,27,0,0
111,Ramon Delgado,20,405,21,0,0
112,Jacobo Diaz,21,404,24,0,0
113,Guillermo Canas,19,403,23,0,0
114,Gianluca Pozzi,32,396,21,0,0
115,Fernando Vicente,20,390,28,0,0
116,Jerome Golmard,24,382,28,0,0
117,Stefan Koubek,20,365,21,0,0
118,Martin Sinner,29,364,25,0,0
119,Franco Squillari,22,362,26,0,0
120,Dennis Van Scheppingen,22,361,22,0,0
121,Alex Lopez Moron,26,361,25,0,0
122,Wayne Black,23,360,17,0,0
123,Vincenzo Santopadre,26,349,24,0,0
124,Gaston Etlis,22,349,28,0,0
125,Dick Norman,26,344,19,0,0
126,Marzio Martelli,25,342,27,0,0
127,Geoff Grant,27,340,23,0,0
128,Nicklas Kulti,26,340,23,0,0
129,Andrei Cherkasov,27,340,35,0,0
130,Rainer Schuettler,21,336,24,0,0
131,Frederik Fetterlein,27,333,20,0,0
132,Steve Campbell,27,332,23,0,0
133,Andrew Richardson,23,328,21,0,0
134,Cristiano Caratti,27,328,26,0,0
135,Oleg Ogorodov,25,327,30,0,0
136,Christophe Van Garsse,23,325,11,0,0
137,Oscar Burrieza-Lopez,22,325,16,0,0
138,Adrian Voinea,23,324,27,0,0
139,Andre Agassi,27,319,13,0,0
140,Francisco Cabello,24,317,18,0,0
141,Olivier Delaitre,30,317,21,0,0
142,Davide Scala,25,315,24,0,0
144,Francisco Roig,29,310,19,0,0
145,Sebastien Lareau,24,308,23,0,0
146,Chris Wilkinson,27,302,18,0,0
147,John van Lottum,21,302,18,0,0
148,Daniel Nestor,25,300,24,0,0
149,Alejandro Hernandez,20,300,27,0,0
150,David Wheaton,28,295,11,0,0
151,Andrei Merinov,26,292,23,0,0
152,Marco Meneschincheri,25,291,28,0,0
153,Allen Belobrajdic,21,284,18,0,0
154,Patrik Fredriksson,24,283,28,0,0
155,Jeff Salzenstein,24,282,25,0,0
156,Gerard Solves,29,281,28,0,0
157,Mark Petchey,27,280,19,0,0
158,Gabriel Silberstein,23,276,20,0,0
159,Dirk Dier,25,274,23,0,0
160,Ion Moldovan,19,274,28,0,0
161,Doug Flach,27,273,24,0,0
162,Andre Sa,20,269,14,0,0
163,Eyal Erlich,20,269,17,0,0
