Ranking,Player,Age,Points,Tourn_Played,Points_Dropping,Next_Best
1,Andy Murray,29,11540,17,0,0
2,Novak Djokovic,29,9825,17,0,0
3,Stan Wawrinka,31,5695,21,0,0
4,Milos Raonic,26,4930,19,0,0
5,Kei Nishikori,27,4830,20,250,45
6,Rafael Nadal,30,4385,16,90,0
7,Marin Cilic,28,3560,21,90,0
8,Dominic Thiem,23,3505,28,250,150
9,Gael Monfils,30,3445,17,300,0
10,Roger Federer,35,3260,14,0,0
11,David Goffin,26,2930,24,0,0
12,Tomas Berdych,31,2790,21,0,0
13,Grigor Dimitrov,25,2765,24,0,0
14,Jo-Wilfried Tsonga,31,2685,17,45,0
15,Nick Kyrgios,21,2415,20,0,0
16,Roberto Bautista Agut,28,2190,23,0,0
17,Lucas Pouille,22,2131,24,0,0
18,Ivo Karlovic,37,1875,24,0,0
19,Jack Sock,24,1855,19,0,0
20,Pablo Cuevas,31,1745,25,0,0
21,Alexander Zverev,19,1735,23,0,0
22,Richard Gasquet,30,1725,19,0,0
23,John Isner,31,1715,21,0,0
24,Gilles Simon,32,1495,24,45,20
25,David Ferrer,34,1470,22,90,20
26,Pablo Carreno Busta,25,1450,27,0,0
27,Sam Querrey,29,1435,25,90,20
28,Philipp Kohlschreiber,33,1405,23,180,45
29,Gilles Muller,33,1370,23,45,10
30,Albert Ramos-Vinolas,29,1355,31,0,0
31,Steve Johnson,27,1345,28,0,0
32,Feliciano Lopez,35,1330,24,0,0
33,Bernard Tomic,24,1285,23,0,0
34,Mischa Zverev,29,1238,28,0,0
35,Marcos Baghdatis,31,1220,24,45,20
36,Martin Klizan,27,1140,21,500,0
37,Viktor Troicki,30,1120,27,90,45
38,Juan Martin del Potro,28,1110,15,0,0
39,Marcel Granollers,30,1088,26,20,0
40,Fernando Verdasco,33,1070,26,0,0
41,Joao Sousa,27,1055,31,0,0
42,Nicolas Mahut,35,1050,20,200,0
43,Benoit Paire,27,1040,31,0,0
44,Nicolas Almagro,31,1005,27,150,18
45,Fabio Fognini,29,980,24,0,0
46,Paolo Lorenzi,35,972,29,45,20
47,Daniel Evans,26,971,21,0,0
48,Federico Delbonis,26,950,22,20,0
49,Florian Mayer,33,913,21,0,0
50,Malek Jaziri,33,904,30,0,0
51,Karen Khachanov,20,904,26,0,0
52,Diego Schwartzman,24,902,25,20,8
53,Kyle Edmund,22,898,22,0,0
54,Jiri Vesely,23,873,24,45,20
55,Andrey Kuznetsov,25,845,22,20,10
56,Adrian Mannarino,28,816,31,0,0
57,Robin Haase,29,808,27,0,0
58,Borna Coric,20,795,19,45,0
59,Steve Darcis,32,787,17,10,0
60,Jan-Lennard Struff,26,786,31,0,0
61,Yen-Hsun Lu,33,780,21,0,0
62,Ryan Harrison,24,766,23,20,0
63,Daniil Medvedev,20,749,26,0,0
64,Jordan Thompson,22,744,29,0,0
65,Juan Monaco,32,740,15,20,0
66,Stephane Robert,36,740,27,0,0
67,Alexandr Dolgopolov,28,715,20,0,0
68,Jeremy Chardy,29,705,25,45,10
69,Horacio Zeballos,31,702,31,0,0
70,Hyeon Chung,20,698,20,45,0
71,Donald Young,27,686,24,45,15
72,Dudi Sela,31,686,25,0,0
73,Gastao Elias,26,685,29,32,8
74,Kevin Anderson,30,680,22,0,0
75,Andreas Seppi,32,680,20,0,0
76,Facundo Bagnis,26,669,28,12,10
77,Denis Istomin,30,668,26,0,0
78,Carlos Berlocq,34,668,22,0,0
79,Adam Pavlasek,22,659,24,0,0
80,Guido Pella,26,650,20,0,0
81,Damir Dzumhur,24,649,25,20,8
82,Yoshihito Nishioka,21,647,28,57,5
83,Taylor Fritz,19,646,26,150,17
84,Dustin Brown,32,646,22,0,0
85,Thiago Monteiro,22,645,24,0,0
86,Konstantin Kravchuk,31,644,25,0,0
