Ranking,Player,Age,Points,Tourn_Played,Points_Dropping,Next_Best
1,Pete Sampras,26,3812,17,0,0
2,Petr Korda,30,3499,22,0,0
3,Marcelo Rios,22,3484,22,0,0
4,Greg Rusedski,24,3094,27,0,0
5,Patrick Rafter,25,3080,25,0,0
6,Yevgeny Kafelnikov,24,2904,31,0,0
7,Jonas Bjorkman,26,2614,25,0,0
8,Gustavo Kuerten,21,2478,26,0,0
9,Karol Kucera,24,2293,24,0,0
10,Richard Krajicek,26,2248,20,0,0
11,Michael Chang,26,2114,21,0,0
12,Carlos Moya,21,2042,27,0,0
13,Albert Costa,22,2005,23,0,0
14,Alex Corretja,24,1989,23,0,0
15,Felix Mantilla,23,1988,25,0,0
16,Alberto Berasategui,24,1970,29,0,0
17,Cedric Pioline,28,1957,25,0,0
18,Tim Henman,23,1847,31,0,0
19,Thomas Enqvist,24,1777,21,0,0
20,Andre Agassi,28,1750,16,0,0
21,Mark Philippoussis,21,1594,22,0,0
22,Sergi Bruguera,27,1517,26,0,0
23,Thomas Muster,30,1515,22,0,0
24,Nicolas Kiefer,20,1471,22,0,0
25,Goran Ivanisevic,26,1411,26,0,0
26,Magnus Norman,21,1377,27,0,0
27,Fabrice Santoro,25,1345,29,0,0
28,Magnus Gustafsson,31,1300,24,0,0
29,Jan Siemerink,28,1257,28,0,0
30,Wayne Ferreira,26,1212,20,0,0
31,Marc Rosset,27,1125,29,0,0
32,Nicolas Escude,22,1096,21,0,0
33,Todd Martin,27,1076,16,0,0
34,Andrea Gaudenzi,24,1075,37,0,0
35,Todd Woodbridge,27,1051,19,0,0
36,Guillaume Raoux,28,1010,26,0,0
37,Francisco Clavet,29,983,30,0,0
38,Julian Alonso,20,965,35,0,0
39,Filip Dewulf,26,963,28,0,0
40,Galo Blanco,21,963,28,0,0
41,Magnus Larsson,28,949,17,0,0
42,Slava Dosedel,27,943,20,0,0
43,Richard Fromberg,28,912,31,0,0
44,Tommy Haas,20,903,24,0,0
45,Hicham Arazi,24,889,31,0,0
46,Brett Steven,29,884,23,0,0
47,Jeff Tarango,29,877,31,0,0
48,Byron Black,28,874,23,0,0
49,Vincent Spadea,23,868,34,0,0
50,Jim Courier,27,859,20,0,0
51,Mark Woodforde,32,849,25,0,0
52,Thomas Johansson,23,831,28,0,0
53,Bohdan Ulihrach,23,826,30,0,0
54,Sjeng Schalken,21,817,30,0,0
55,Carlos Costa,30,808,29,0,0
56,Chris Woodruff,25,798,13,0,0
57,Karim Alami,25,797,31,0,0
58,Fernando Meligeni,27,785,28,0,0
59,Dominik Hrbaty,20,782,27,0,0
60,Boris Becker,30,776,11,0,0
61,Davide Sanguinetti,25,773,34,0,0
62,Jason Stoltenberg,28,772,18,0,0
63,Nicolas Lapentti,21,765,30,0,0
64,Kenneth Carlsen,25,744,28,0,0
65,Andrei Pavel,24,732,28,0,0
66,Jan-Michael Gambill,20,727,25,0,0
67,Albert Portas,24,722,32,0,0
68,Andrei Medvedev,23,666,21,0,0
69,Gianluca Pozzi,32,664,34,0,0
70,Alex Calatrava,24,647,31,0,0
71,Javier Sanchez,30,642,37,0,0
72,Richey Reneberg,32,619,26,0,0
73,Martin Damm,25,616,27,0,0
74,Mikael Tillstrom,26,607,24,0,0
75,Juan Albert Viloca-Puig,25,604,30,0,0
76,Wayne Black,24,599,23,0,0
77,Daniel Vacek,27,596,30,0,0
78,Jerome Golmard,24,589,26,0,0
79,Dinu Pescariu,24,574,32,0,0
80,Arnaud Clement,20,570,25,0,0
81,Tomas Nydahl,30,567,27,0,0
82,Marc-Kevin Goellner,27,567,33,0,0
83,Paul Haarhuis,32,562,18,0,0
84,Jiri Novak,23,562,26,0,0
85,Guillermo Canas,20,555,24,0,0
86,Juan Antonio Marin,23,544,33,0,0
87,Jordi Burillo,25,536,26,0,0
88,Fernando Vicente,21,524,31,0,0
89,Grant Stafford,26,519,27,0,0
90,Steve Campbell,27,516,29,0,0
91,Franco Squillari,22,512,27,0,0
92,Lucas Arnold Ker,23,507,25,0,0
93,Hendrik Dreekmann,23,496,28,0,0
94,Michael Stich,29,493,3,0,0
95,Sargis Sargsian,24,492,29,0,0
96,Johan Van Herck,24,491,25,0,0
97,Ramon Delgado,21,488,29,0,0
98,Oliver Gross,24,483,22,0,0
99,Michael Tebbutt,27,482,25,0,0
100,Mariano Puerta,19,481,23,0,0
101,Marcos Ondruska,25,472,25,0,0
102,Marcelo Filippini,30,472,27,0,0
103,John van Lottum,22,466,25,0,0
104,David Prinosil,25,464,22,0,0
105,Leander Paes,24,462,22,0,0
106,Hernan Gumy,26,461,19,0,0
107,Sebastien Lareau,25,454,20,0,0
108,Diego Nargiso,28,452,25,0,0
109,Vincenzo Santopadre,26,451,29,0,0
110,Daniel Nestor,25,449,23,0,0
111,Jens Knippschild,23,446,21,0,0
112,Andre Sa,21,446,24,0,0
113,Lionel Roux,25,444,21,0,0
114,Justin Gimelstob,21,443,21,0,0
115,Rainer Schuettler,22,442,33,0,0
116,Marat Safin,18,440,15,0,0
117,Martin Sinner,30,439,27,0,0
118,Andrew Ilie,22,437,11,0,0
119,Radomir Vasek,25,436,26,0,0
120,Alex O'Brien,28,434,25,0,0
121,Scott Draper,23,431,19,0,0
122,Adrian Voinea,23,424,22,0,0
123,Jacobo Diaz,21,424,31,0,0
124,Sebastien Grosjean,19,422,24,0,0
125,Dennis Van Scheppingen,22,419,27,0,0
126,Christian Vinck,22,413,27,0,0
127,Dirk Dier,26,410,24,0,0
128,Stefan Koubek,21,385,31,0,0
129,Marcello Craca,23,382,26,0,0
130,David Wheaton,28,370,15,0,0
131,Lars Burgsmuller,22,368,20,0,0
132,Sandon Stolle,27,363,18,0,0
133,Tuomas Ketola,23,360,27,0,0
134,Francisco Cabello,25,353,29,0,0
135,Cristiano Caratti,28,342,26,0,0
136,Marcio Carlsson,23,337,23,0,0
137,Sebastian Prieto,23,334,28,0,0
138,Marzio Martelli,26,333,27,0,0
139,Oscar Burrieza-Lopez,22,330,26,0,0
140,Arnaud Boetsch,29,328,23,0,0
141,Jonathan Stark,27,326,21,0,0
142,Francisco Roig,30,325,14,0,0
143,Geoff Grant,28,324,25,0,0
144,Emilio Benfele Alvarez,25,324,34,0,0
145,Michael Sell,25,323,24,0,0
146,Alex Lopez Moron,27,322,29,0,0
147,Jose Imaz-Ruiz,23,320,19,0,0
148,Christophe Van Garsse,23,316,14,0,0
149,Peter Tramacchi,27,310,19,0,0
150,Brian MacPhie,26,309,19,0,0
151,Ion Moldovan,20,308,28,0,0
152,Michael Kohlmann,24,307,21,0,0
153,Alberto Martin,19,305,29,0,0
154,Jan Apell,28,299,13,0,0
155,Ivo Heuberger,22,294,29,0,0
156,Renzo Furlan,28,293,28,0,0
157,Orlin Stanoytchev,26,289,32,0,0
158,Attila Savolt,22,288,27,0,0
159,Olivier Delaitre,30,285,24,0,0
160,Andrew Richardson,24,282,28,0,0
161,Chris Wilkinson,28,279,21,0,0
162,Martin Rodriguez,28,278,20,0,0
163,Joaquin Munoz-Hernandez,23,277,17,0,0
164,Alex Radulescu,23,276,19,0,0
165,Lleyton Hewitt,17,275,11,0,0
166,Bernd Karbacher,30,268,20,0,0
167,Michal Tabara,18,266,15,0,0
168,Neville Godwin,23,265,16,0,0
169,Salvador Navarro,21,265,20,0,0
170,Marco Meneschincheri,26,265,33,0,0
171,Agustin Garizzio,28,263,15,0,0
172,Christian Ruud,25,263,25,0,0
173,Todd Larkham,23,255,23,0,0
174,Dick Norman,27,251,24,0,0
175,Gabriel Silberstein,23,247,15,0,0
176,Dusan Vemic,21,245,13,0,0
177,Jan Kroslak,23,240,22,0,0
178,David Rikl,27,239,10,0,0
179,Davide Scala,26,238,28,0,0
180,Andrei Cherkasov,27,238,31,0,0
181,Gerard Solves,30,231,23,0,0
182,Stefano Pescosolido,26,230,19,0,0
183,Alejandro Hernandez,20,230,25,0,0
184,Luis Herrera,26,229,20,0,0
185,Jean-Baptiste Perlant,21,226,15,0,0
186,Gouichi Motomura,24,225,18,0,0
187,Markus Hantschk,20,221,20,0,0
188,Oleg Ogorodov,25,219,24,0,0
189,Eyal Erlich,21,218,23,0,0
190,Tomas Carbonell,29,217,14,0,0
191,Jaime Oncins,27,217,21,0,0
192,Peter Wessels,20,216,17,0,0
193,Jeff Salzenstein,24,213,19,0,0
194,Stephane Simian,30,213,20,0,0
195,Gaston Etlis,23,212,26,0,0
196,Charles Auffray,25,209,18,0,0
197,Allen Belobrajdic,21,205,20,0,0
198,Wolfgang Schranz,22,204,13,0,0
199,Wade McGuire,28,204,19,0,0
200,Petr Luxa,26,204,26,0,0
201,Gerald Mandl,27,200,24,0,0
202,Mark Petchey,27,199,21,0,0
203,Glenn Weiner,22,197,16,0,0
204,David Witt,24,193,18,0,0
205,Grant Doyle,24,191,25,0,0
206,Agustin Calleri,21,190,9,0,0
207,Frederic Fontang,28,190,24,0,0
208,Eyal Ran,25,190,28,0,0
209,Ben Ellwood,22,189,19,0,0
210,Roberto Jabali,28,189,23,0,0
211,Tamer El Sawy,26,188,17,0,0
212,Thomas Larsen,22,185,9,0,0
213,Mariano Zabaleta,20,185,13,0,0
214,Edwin Kempes,21,184,9,0,0
215,Nuno Marques,28,184,14,0,0
216,Jurek Stasiak,20,0,13,0,0
217,Federico Browne,22,182,10,0,0
218,Vladimir Voltchkov,20,182,14,0,0
219,Ota Fukarek,21,180,13,0,0
220,Andrei Stoliarov,21,180,14,0,0
221,MaliVai Washington,28,179,8,0,0
222,Doug Flach,27,177,22,0,0
223,Olivier Mutis,20,176,14,0,0
224,David Nainkin,27,176,22,0,0
225,Oren Motevassel,30,176,23,0,0
226,Francisco Costa,24,176,24,0,0
227,Jean-Francois Bachelot,20,175,12,0,0
228,Joao Cunha-Silva,30,175,15,0,0
229,Iztok Bozic,26,173,9,0,0
230,Alistair Hunt,25,173,17,0,0
231,Regis Lavergne,24,173,19,0,0
232,Gilbert Schaller,29,173,25,0,0
233,David Sanchez,20,172,12,0,0
234,Nicolas Thomann,25,172,13,0,0
235,Tomas Behrend,23,172,16,0,0
236,Jan Frode Andersen,25,170,11,0,0
237,Rodolphe Gilbert,29,170,22,0,0
238,Gabriel Trifu,23,169,19,0,0
239,George Bastl,23,167,6,0,0
240,Vadim Kutsenko,21,167,15,0,0
241,Antony Dupuis,25,163,9,0,0
242,Juan-Luis Rascon-Lope,27,161,8,0,0
243,Luis Adrian Morejon,25,161,13,0,0
244,Tomas Zib,22,159,10,0,0
245,Danny Sapsford,29,157,15,0,0
246,Laurence Tieleman,25,156,14,0,0
247,Tommy Ho,24,153,6,0,0
248,Oscar Serrano,20,153,11,0,0
249,Yong-Il Yoon,24,152,16,0,0
250,Stephane Huet,27,152,22,0,0
251,Cecil Mamiit,21,152,25,0,0
252,Fabio Maggi,23,151,11,0,0
253,German Puentes,25,151,13,0,0
254,Andrei Merinov,26,151,25,0,0
255,Andres Schneiter,22,149,10,0,0
256,Rogier Wassen,21,149,18,0,0
257,Maurice Ruah,27,149,19,0,0
258,Fernon Wibier,27,147,15,0,0
259,Lars Jonsson,27,147,18,0,0
260,Amir Hadad,20,145,8,0,0
261,Markus Hipfl,20,145,14,0,0
262,Christophe Rochus,19,144,11,0,0
263,Hideki Kaneko,24,144,13,0,0
264,Razvan Sabau,20,142,16,0,0
265,Arnaud Di Pasquale,19,141,7,0,0
266,Martin Lee,20,141,13,0,0
267,Nicklas Kulti,27,141,16,0,0
268,Giorgio Galimberti,21,141,20,0,0
269,Horst Skoff,29,140,10,0,0
270,Marco Osorio,26,140,16,0,0
271,Rainer Falenti,25,139,21,0,0
272,Jimy Szymanski,22,137,10,0,0
273,Ivan Ljubicic,19,137,15,0,0
274,Alejandro Aramburu,29,0,17,0,0
275,Patrik Fredriksson,25,137,21,0,0
276,Younes El Aynaoui,26,134,4,0,0
277,Richard Brostowicz,20,134,14,0,0
278,Elia Grossi,23,133,10,0,0
279,Mariano Sanchez,19,133,12,0,0
280,Jordi Mas,26,133,12,0,0
281,Roberto Carretero,22,132,9,0,0
282,David Dilucia,28,131,7,0,0
283,Martin Hromec,22,130,13,0,0
284,Radek Stepanek,19,129,8,0,0
285,Mark Draper,27,129,8,0,0
286,Tapio Nurminen,22,129,9,0,0
287,Bernardo Mota,26,129,13,0,0
288,Noam Behr,22,128,10,0,0
289,Julian Knowle,24,128,11,0,0
290,Jean-Philippe Fleurian,32,127,6,0,0
291,Juan Balcells,22,127,9,0,0
292,Mose Navarra,23,127,12,0,0
293,Raviv Weidenfeld,27,127,15,0,0
294,Bobby Kokavec,22,127,18,0,0
295,Sebastien De Chaunac,20,126,7,0,0
296,Takao Suzuki,21,126,8,0,0
297,Stefano Cobolli,21,126,11,0,0
298,Kevin Ullyett,26,126,14,0,0
299,Yahiya Doumbia,34,125,6,0,0
300,Wayne Arthurs,27,125,8,0,0
301,Mark Merklein,25,125,15,0,0
302,Diego Moyano,23,124,5,0,0
303,David Caballero,23,124,8,0,0
304,Filippo Veglio,24,124,11,0,0
305,Eduardo Medica,22,123,9,0,0
306,Paul Goldstein,21,123,9,0,0
307,Barry Cowan,23,123,11,0,0
308,Marcelo Charpentier,24,123,15,0,0
309,Adriano Ferreira,24,122,9,0,0
310,Gregory Carraz,23,122,11,0,0
311,Miguel Pastura,24,121,14,0,0
312,Michael Russell,20,0,9,0,0
313,Julien Boutter,24,120,10,0,0
314,Mark Nielsen,20,120,10,0,0
315,Steven Randjelovic,23,120,20,0,0
316,Emanuel Couto,24,119,14,0,0
317,Alexandre Strambini,23,119,17,0,0
318,Diego Hipperdinger,21,118,7,0,0
319,Markus Zillner,28,118,13,0,0
320,Thierry Champion,31,118,15,0,0
321,Mahesh Bhupathi,23,118,15,0,0
322,David Caldwell,23,117,12,0,0
323,Daniele Musa,25,117,13,0,0
324,Herbert Wiltschnig,22,116,11,0,0
325,Axel Pretzsch,21,115,9,0,0
326,Max Mirnyi,20,115,12,0,0
327,Nir Welgreen,21,115,12,0,0
328,Lorenzo Manta,23,114,13,0,0
329,Gabrio Castrichella,25,114,16,0,0
330,Fredrik Jonsson,21,113,10,0,0
331,Jim Thomas,23,113,12,0,0
332,Harel Levy,19,110,8,0,0
333,Nenad Zimonjic,21,110,9,0,0
334,Lior Mor,22,110,12,0,0
336,Silvio Scaiola,27,108,14,0,0
337,Michael Hill,23,107,8,0,0
338,Alexander Shvec,25,104,8,0,0
339,David Skoch,21,104,10,0,0
340,Karsten Braasch,30,104,10,0,0
341,Jose Maria Vicente,21,0,6,0,0
342,Hugo Armando,19,103,8,0,0
343,Leonardo Olguin,22,103,9,0,0
344,Kentaro Masuda,26,103,10,0,0
345,Daniele Balducci,27,102,7,0,0
346,Raemon Sluiter,20,102,7,0,0
347,Alexander Reichel,27,102,14,0,0
348,Miles MacLagan,23,102,17,0,0
349,Ofer Sela,25,101,9,0,0
350,Martijn Belgraver,26,101,19,0,0
351,Tetsuya Chaen,24,99,9,0,0
352,Clemens Trimmel,19,99,9,0,0
353,Jared Palmer,26,98,4,0,0
354,Jeff Coetzee,21,98,8,0,0
355,Toby Mitchell,21,98,9,0,0
356,Pier Gauthier,26,98,9,0,0
357,Luke Milligan,21,0,14,0,0
358,Carlos Gomez-Diaz,29,98,17,0,0
359,Milen Velev,26,97,6,0,0
360,Mario Rincon,30,96,6,0,0
361,Mark Joachim,25,95,4,0,0
362,Julien Varlet,20,94,6,0,0
363,Kalle Flygt,21,94,6,0,0
364,Rodolphe Cadart,19,94,7,0,0
365,Tomas Catar,21,93,9,0,0
366,Vaclav Roubicek,30,92,7,0,0
367,Pietro Angelini,26,92,9,0,0
368,Nick Gould,25,92,11,0,0
369,Teo Susnjak,20,92,11,0,0
370,Damian Furmanski,22,92,13,0,0
371,Ronald Agenor,33,91,8,0,0
372,Jan Weinzierl,25,91,9,0,0
373,Justin Bower,20,90,8,0,0
374,Henrik Holm,29,89,10,0,0
375,Julien Chauvin,23,89,18,0,0
376,Kornel Bardoczky,19,88,7,0,0
377,Zeljko Krajan,19,87,7,0,0
378,James Sekulov,21,87,13,0,0
379,Rene Hanak,25,86,6,0,0
380,Jiri Vanek,20,86,12,0,0
