Ranking,Player,Age,Points,Tourn_Played,Points_Dropping,Next_Best
1,Pete Sampras,21,0,0,0,0
2,Jim Courier,22,0,0,0,0
3,Stefan Edberg,27,0,0,0,0
4,Boris Becker,25,0,0,0,0
5,Goran Ivanisevic,21,0,0,0,0
6,Petr Korda,25,0,0,0,0
7,Ivan Lendl,33,0,0,0,0
8,Andre Agassi,23,0,0,0,0
9,Michael Chang,21,0,0,0,0
10,Michael Stich,24,0,0,0,0
11,Sergi Bruguera,22,0,0,0,0
12,Andrei Medvedev,18,0,0,0,0
13,Richard Krajicek,21,0,0,0,0
14,Karel Novacek,28,0,0,0,0
15,Wayne Ferreira,21,0,0,0,0
16,Thomas Muster,25,0,0,0,0
17,Guy Forget,28,0,0,0,0
18,MaliVai Washington,23,0,0,0,0
19,Henrik Holm,24,0,0,0,0
20,Alexander Volkov,26,0,0,0,0
21,Cedric Pioline,23,0,0,0,0
22,Mark Woodforde,27,0,0,0,0
23,Wally Masur,30,0,0,0,0
24,Emilio Sanchez,27,0,0,0,0
25,Marc Rosset,22,0,0,0,0
26,Fabrice Santoro,20,0,0,0,0
27,Marcos Ondruska,20,0,0,0,0
28,Brad Gilbert,31,0,0,0,0
29,Arnaud Boetsch,24,0,0,0,0
30,Amos Mansdorf,27,0,0,0,0
31,Andrei Chesnokov,27,0,0,0,0
32,Todd Martin,22,0,0,0,0
33,David Wheaton,23,0,0,0,0
34,Magnus Gustafsson,26,0,0,0,0
35,Nicklas Kulti,22,0,0,0,0
36,Guillermo Perez-Roldan,23,0,0,0,0
37,Jonas Svensson,26,0,0,0,0
38,Jaime Oncins,22,0,0,0,0
39,Bernd Karbacher,25,0,0,0,0
40,Andrei Cherkasov,22,0,0,0,0
41,Jan Siemerink,23,0,0,0,0
42,Christian Bergstrom,25,0,0,0,0
43,Francisco Clavet,24,0,0,0,0
44,Kenneth Carlsen,20,0,0,0,0
45,Marcelo Filippini,25,0,0,0,0
46,Jakob Hlasek,28,0,0,0,0
47,Guillaume Raoux,23,0,0,0,0
48,Richey Reneberg,27,0,0,0,0
49,Marc-Kevin Goellner,22,0,0,0,0
50,John McEnroe,34,0,0,0,0
51,Carlos Costa,25,0,0,0,0
52,Jordi Arrese,28,0,0,0,0
53,Andrei Olhovskiy,27,0,0,0,0
54,Franco Davin,23,0,0,0,0
55,Brett Steven,24,0,0,0,0
56,Jaime Yzaga,25,0,0,0,0
57,Carl-Uwe Steeb,25,0,0,0,0
58,Renzo Furlan,23,0,0,0,0
59,Jonathan Stark,22,0,0,0,0
60,Richard Fromberg,23,0,0,0,0
61,Magnus Larsson,23,0,0,0,0
62,Jim Grabb,29,0,0,0,0
63,Derrick Rostagno,27,0,0,0,0
64,Jacco Eltingh,22,0,0,0,0
65,Stephane Simian,25,0,0,0,0
66,Henri Leconte,29,0,0,0,0
67,Bryan Shelton,27,0,0,0,0
68,Thomas Enqvist,19,0,0,0,0
69,Luis Herrera,21,0,0,0,0
70,Alex Corretja,19,0,0,0,0
71,Luiz Mattar,29,0,0,0,0
72,Horst Skoff,24,0,0,0,0
73,Jeff Tarango,24,0,0,0,0
74,Javier Sanchez,25,0,0,0,0
75,Gianluca Pozzi,27,0,0,0,0
76,Chuck Adams,22,0,0,0,0
77,Horacio De La Pena,26,0,0,0,0
78,Anders Jarryd,31,0,0,0,0
79,Paul Haarhuis,27,0,0,0,0
80,David Prinosil,20,0,0,0,0
81,Todd Woodbridge,22,0,0,0,0
82,Tomas Carbonell,24,0,0,0,0
83,Gilbert Schaller,24,0,0,0,0
84,Jamie Morgan,21,0,0,0,0
85,Patrick McEnroe,26,0,0,0,0
86,Alex O'Brien,23,0,0,0,0
87,Alberto Mancini,23,0,0,0,0
88,Gabriel Markus,23,0,0,0,0
89,Javier Frana,26,0,0,0,0
90,Omar Camporese,25,0,0,0,0
91,Bart Wuyts,23,0,0,0,0
92,Aaron Krickstein,25,0,0,0,0
93,Roberto Azar,27,0,0,0,0
94,Alberto Berasategui,19,0,0,0,0
95,Patrik Kuhnen,27,0,0,0,0
96,Rodolphe Gilbert,24,0,0,0,0
97,Jason Stoltenberg,23,0,0,0,0
98,Martin Damm,20,0,0,0,0
99,Olivier Delaitre,25,0,0,0,0
100,Ronald Agenor,28,0,0,0,0
101,Shuzo Matsuoka,25,0,0,0,0
102,Jeremy Bates,30,0,0,0,0
103,Alex Antonitsch,27,0,0,0,0
104,Christo Van Rensburg,30,0,0,0,0
105,Daniel Vacek,22,0,0,0,0
106,Jared Palmer,21,0,0,0,0
107,Karsten Braasch,25,0,0,0,0
108,Lars Jonsson,22,0,0,0,0
109,Marcos Aurelio Gorriz,29,0,0,0,0
110,Diego Perez,31,0,0,0,0
111,Slava Dosedel,22,0,0,0,0
112,Tommy Ho,19,0,0,0,0
113,Jose Francisco Altur,25,0,0,0,0
114,Grant Stafford,21,0,0,0,0
115,Martin Strelba,26,0,0,0,0
116,Richard Matuszewski,28,0,0,0,0
117,Byron Black,23,0,0,0,0
118,Diego Nargiso,23,0,0,0,0
119,Lars Koslowski,21,0,0,0,0
120,Sandon Stolle,22,0,0,0,0
121,Joao Cunha-Silva,25,0,0,0,0
122,Daniel Orsanic,24,0,0,0,0
123,Neil Borwick,25,0,0,0,0
124,Jonas Bjorkman,21,0,0,0,0
125,Chris Pridham,28,0,0,0,0
126,Martin Jaite,28,0,0,0,0
127,Nicolas Pereira,22,0,0,0,0
128,Kenny Thorne,27,0,0,0,0
129,Mikael Pernfors,29,0,0,0,0
130,Martin Stringari,21,0,0,0,0
131,Markus Zoecke,25,0,0,0,0
132,David Rikl,22,0,0,0,0
133,Markus Naewie,23,0,0,0,0
134,Joern Renzenbrink,20,0,0,0,0
135,Sergio Cortes,25,0,0,0,0
136,Mauricio Hadad,21,0,0,0,0
137,Gilad Bloom,26,0,0,0,0
138,Patrick Baur,28,0,0,0,0
139,Carsten Arriens,24,0,0,0,0
140,Claudio Mezzadri,27,0,0,0,0
141,Robbie Weiss,26,0,0,0,0
142,Francisco Montana,23,0,0,0,0
143,Filip Dewulf,21,0,0,0,0
144,Andrew Sznajder,25,0,0,0,0
145,Michiel Schapers,33,0,0,0,0
146,Christian Saceanu,24,0,0,0,0
147,Juan Gisbert Jr,19,0,0,0,0
148,Francisco Roig,25,0,0,0,0
149,Thierry Guardiola,21,0,0,0,0
150,Arne Thoms,22,0,0,0,0
151,Chris Garner,24,0,0,0,0
152,Stefano Pescosolido,21,0,0,0,0
153,Greg Rusedski,19,0,0,0,0
154,Younes El Aynaoui,21,0,0,0,0
155,Oliver Fernandez,20,0,0,0,0
156,Leonardo Lavalle,25,0,0,0,0
157,Jimmy Arias,28,0,0,0,0
158,David Engel,25,0,0,0,0
159,Laurence Tieleman,20,0,0,0,0
160,Tomas Nydahl,25,0,0,0,0
161,Jordi Burillo,20,0,0,0,0
162,Cristiano Caratti,22,0,0,0,0
163,Fernando Meligeni,22,0,0,0,0
