Ranking,Player,Age,Points,Tourn_Played,Points_Dropping,Next_Best
1,Andre Agassi,24,0,0,0,0
2,Pete Sampras,23,0,0,0,0
3,Boris Becker,27,0,0,0,0
4,Yevgeny Kafelnikov,21,0,0,0,0
5,Goran Ivanisevic,23,0,0,0,0
6,Sergi Bruguera,24,0,0,0,0
7,Michael Stich,26,0,0,0,0
8,Michael Chang,23,0,0,0,0
9,Alberto Berasategui,21,0,0,0,0
10,Magnus Larsson,25,0,0,0,0
11,Wayne Ferreira,23,0,0,0,0
12,Jim Courier,24,0,0,0,0
13,Thomas Muster,27,0,0,0,0
14,Todd Martin,24,0,0,0,0
15,Richard Krajicek,23,0,0,0,0
16,Andrei Medvedev,20,0,0,0,0
17,Stefan Edberg,29,0,0,0,0
18,Marc Rosset,24,0,0,0,0
19,Andrea Gaudenzi,21,0,0,0,0
20,Thomas Enqvist,21,0,0,0,0
21,Jacco Eltingh,24,0,0,0,0
22,Bernd Karbacher,27,0,0,0,0
23,Karel Novacek,30,0,0,0,0
24,Alex Corretja,21,0,0,0,0
25,Jason Stoltenberg,25,0,0,0,0
26,Guy Forget,30,0,0,0,0
27,Jonas Bjorkman,23,0,0,0,0
28,Jaime Yzaga,27,0,0,0,0
29,Mark Woodforde,29,0,0,0,0
30,Javier Sanchez,27,0,0,0,0
31,Slava Dosedel,24,0,0,0,0
32,Paul Haarhuis,29,0,0,0,0
33,Andrei Chesnokov,29,0,0,0,0
34,Francisco Clavet,26,0,0,0,0
35,David Wheaton,25,0,0,0,0
36,Gilbert Schaller,26,0,0,0,0
37,Olivier Delaitre,27,0,0,0,0
38,Alexander Volkov,28,0,0,0,0
39,Patrick Rafter,22,0,0,0,0
40,Petr Korda,27,0,0,0,0
41,Aaron Krickstein,27,0,0,0,0
42,Richard Fromberg,24,0,0,0,0
43,Albert Costa,19,0,0,0,0
44,MaliVai Washington,25,0,0,0,0
45,Fabrice Santoro,22,0,0,0,0
46,Chuck Adams,23,0,0,0,0
47,Horst Skoff,26,0,0,0,0
48,Jared Palmer,23,0,0,0,0
49,Richey Reneberg,29,0,0,0,0
