Ranking,Player,Age,Points,Tourn_Played,Points_Dropping,Next_Best
1,Pete Sampras,23,0,0,0,0
2,Michael Stich,25,0,0,0,0
3,Goran Ivanisevic,23,0,0,0,0
4,Sergi Bruguera,23,0,0,0,0
5,Stefan Edberg,28,0,0,0,0
6,Todd Martin,24,0,0,0,0
7,Boris Becker,26,0,0,0,0
8,Michael Chang,22,0,0,0,0
9,Alberto Berasategui,21,0,0,0,0
10,Andre Agassi,24,0,0,0,0
11,Andrei Medvedev,20,0,0,0,0
12,Yevgeny Kafelnikov,20,0,0,0,0
13,Wayne Ferreira,23,0,0,0,0
14,Jim Courier,24,0,0,0,0
15,Thomas Muster,26,0,0,0,0
16,Petr Korda,26,0,0,0,0
17,Marc Rosset,23,0,0,0,0
18,Magnus Gustafsson,27,0,0,0,0
19,Jaime Yzaga,26,0,0,0,0
20,Carlos Costa,26,0,0,0,0
21,Jason Stoltenberg,24,0,0,0,0
22,Andrea Gaudenzi,21,0,0,0,0
23,Patrick Rafter,21,0,0,0,0
24,Arnaud Boetsch,25,0,0,0,0
25,Cedric Pioline,25,0,0,0,0
26,MaliVai Washington,25,0,0,0,0
27,Paul Haarhuis,28,0,0,0,0
28,Ivan Lendl,34,0,0,0,0
29,Slava Dosedel,24,0,0,0,0
30,Karel Novacek,29,0,0,0,0
31,Alex Corretja,20,0,0,0,0
32,Richard Krajicek,22,0,0,0,0
33,Bernd Karbacher,26,0,0,0,0
34,Magnus Larsson,24,0,0,0,0
35,Javier Sanchez,26,0,0,0,0
36,David Wheaton,25,0,0,0,0
37,Renzo Furlan,24,0,0,0,0
38,Richey Reneberg,28,0,0,0,0
39,Jacco Eltingh,24,0,0,0,0
40,Andrei Chesnokov,28,0,0,0,0
41,Gilbert Schaller,25,0,0,0,0
42,Alexander Volkov,27,0,0,0,0
43,Mark Woodforde,29,0,0,0,0
44,Karsten Braasch,27,0,0,0,0
45,Aaron Krickstein,27,0,0,0,0
46,Horst Skoff,26,0,0,0,0
47,Albert Costa,19,0,0,0,0
48,Richard Fromberg,24,0,0,0,0
49,Jonathan Stark,23,0,0,0,0
50,Ronald Agenor,29,0,0,0,0
51,Thomas Enqvist,20,0,0,0,0
52,Jonas Bjorkman,22,0,0,0,0
53,Fabrice Santoro,21,0,0,0,0
54,Olivier Delaitre,27,0,0,0,0
55,Greg Rusedski,21,0,0,0,0
56,Daniel Vacek,23,0,0,0,0
57,Jared Palmer,23,0,0,0,0
58,Martin Damm,22,0,0,0,0
59,Markus Zoecke,26,0,0,0,0
60,Stefano Pescosolido,23,0,0,0,0
61,Marcelo Filippini,27,0,0,0,0
62,Franco Davin,24,0,0,0,0
63,David Rikl,23,0,0,0,0
64,Tomas Carbonell,26,0,0,0,0
65,Jordi Arrese,30,0,0,0,0
66,Jakob Hlasek,29,0,0,0,0
67,Henrik Holm,26,0,0,0,0
68,Amos Mansdorf,28,0,0,0,0
69,Chuck Adams,23,0,0,0,0
70,Karol Kucera,20,0,0,0,0
71,Brad Gilbert,33,0,0,0,0
72,Joern Renzenbrink,22,0,0,0,0
73,Jeremy Bates,32,0,0,0,0
74,Henri Leconte,31,0,0,0,0
75,Hendrik Dreekmann,19,0,0,0,0
76,Marc-Kevin Goellner,24,0,0,0,0
77,Emilio Sanchez,29,0,0,0,0
78,Byron Black,24,0,0,0,0
79,Younes El Aynaoui,23,0,0,0,0
80,Francisco Clavet,25,0,0,0,0
81,Jeff Tarango,25,0,0,0,0
82,Guy Forget,29,0,0,0,0
83,Alex O'Brien,24,0,0,0,0
84,Lars Jonsson,24,0,0,0,0
85,Jan Apell,24,0,0,0,0
86,Luiz Mattar,31,0,0,0,0
87,Guillaume Raoux,24,0,0,0,0
88,Jim Grabb,30,0,0,0,0
89,Jean-Philippe Fleurian,29,0,0,0,0
90,Jamie Morgan,23,0,0,0,0
91,Mark Petchey,24,0,0,0,0
92,Nicolas Pereira,23,0,0,0,0
93,Christian Bergstrom,27,0,0,0,0
94,Mauricio Hadad,22,0,0,0,0
95,Javier Frana,27,0,0,0,0
96,Rodolphe Gilbert,25,0,0,0,0
97,Fernando Meligeni,23,0,0,0,0
98,Karim Alami,21,0,0,0,0
99,Nicklas Kulti,23,0,0,0,0
100,Patrick McEnroe,28,0,0,0,0
101,Andrei Olhovskiy,28,0,0,0,0
102,Oliver Gross,21,0,0,0,0
103,Gianluca Pozzi,29,0,0,0,0
104,Jan Siemerink,24,0,0,0,0
105,Bryan Shelton,28,0,0,0,0
106,Jonas Svensson,27,0,0,0,0
107,Jordi Burillo,21,0,0,0,0
108,Brent Larkham,22,0,0,0,0
109,Vincent Spadea,20,0,0,0,0
110,Lionel Roux,21,0,0,0,0
111,Kenneth Carlsen,21,0,0,0,0
112,Brett Steven,25,0,0,0,0
113,Marcelo Rios,18,0,0,0,0
114,Gabriel Markus,24,0,0,0,0
115,David Prinosil,21,0,0,0,0
116,Dimitri Poliakov,26,0,0,0,0
117,Grant Stafford,23,0,0,0,0
118,Maurice Ruah,23,0,0,0,0
119,Steve Bryan,24,0,0,0,0
120,Andrei Cherkasov,24,0,0,0,0
121,Alexander Mronz,29,0,0,0,0
122,Paolo Cane,29,0,0,0,0
123,Oscar Martinez,20,0,0,0,0
124,Marcos Ondruska,21,0,0,0,0
125,Mats Wilander,30,0,0,0,0
126,Filip Dewulf,22,0,0,0,0
127,Diego Nargiso,24,0,0,0,0
128,Sebastien Lareau,21,0,0,0,0
129,Wally Masur,31,0,0,0,0
130,Carl-Uwe Steeb,27,0,0,0,0
131,Alejo Mancisidor,24,0,0,0,0
132,Robbie Weiss,27,0,0,0,0
133,Alex Antonitsch,28,0,0,0,0
134,Francisco Roig,26,0,0,0,0
135,Todd Woodbridge,23,0,0,0,0
136,Michael Tebbutt,23,0,0,0,0
137,Patrik Kuhnen,28,0,0,0,0
138,Roberto Jabali,24,0,0,0,0
139,Mikael Tillstrom,22,0,0,0,0
140,Shuzo Matsuoka,26,0,0,0,0
141,Gerard Solves,26,0,0,0,0
142,Hernan Gumy,22,0,0,0,0
143,Christian Ruud,22,0,0,0,0
144,Tommy Ho,21,0,0,0,0
145,Simon Youl,29,0,0,0,0
146,Tim Henman,20,0,0,0,0
147,Sergio Cortes,26,0,0,0,0
148,Tomas Nydahl,26,0,0,0,0
149,Stephane Simian,27,0,0,0,0
150,Bohdan Ulihrach,19,0,0,0,0
151,Paul Wekesa,27,0,0,0,0
152,Martin Sinner,26,0,0,0,0
153,Federico Sanchez,23,0,0,0,0
154,Anders Jarryd,33,0,0,0,0
155,Leander Paes,21,0,0,0,0
156,Kris Goossens,20,0,0,0,0
157,Nuno Marques,24,0,0,0,0
158,David Adams,24,0,0,0,0
159,Thomas Gollwitzer,28,0,0,0,0
160,Lars Rehmann,19,0,0,0,0
161,Michael Joyce,21,0,0,0,0
162,Arne Thoms,23,0,0,0,0
163,Roger Smith,30,0,0,0,0
164,Emilio Benfele Alvarez,21,0,0,0,0
165,Cristiano Caratti,24,0,0,0,0
166,Radomir Vasek,22,0,0,0,0
167,Sandor Noszaly,22,0,0,0,0
168,Jose-Luis Noriega,25,0,0,0,0
169,Johan Van Herck,20,0,0,0,0
170,Daniel Nestor,22,0,0,0,0
171,Daniel Orsanic,26,0,0,0,0
172,Lionel Barthez,27,0,0,0,0
173,Neil Borwick,27,0,0,0,0
174,Daniele Musa,22,0,0,0,0
175,David Nainkin,24,0,0,0,0
176,Horacio De La Pena,28,0,0,0,0
177,Xavier Daufresne,25,0,0,0,0
178,Oscar Ortiz,21,0,0,0,0
179,Louis Gloria,25,0,0,0,0
180,Christophe Van Garsse,20,0,0,0,0
181,David Witt,21,0,0,0,0
182,Thierry Guardiola,23,0,0,0,0
183,Chris Wilkinson,24,0,0,0,0
184,Albert Chang,23,0,0,0,0
185,Hicham Arazi,20,0,0,0,0
186,Mark Kaplan,26,0,0,0,0
187,Wade McGuire,25,0,0,0,0
188,Fernon Wibier,23,0,0,0,0
189,Christian Miniussi,27,0,0,0,0
190,Joao Cunha-Silva,26,0,0,0,0
191,Kenny Thorne,28,0,0,0,0
192,Hendrik Jan Davids,25,0,0,0,0
193,Christo Van Rensburg,31,0,0,0,0
194,Darren Cahill,28,0,0,0,0
195,Alex Lopez Moron,23,0,0,0,0
196,Laurence Tieleman,21,0,0,0,0
197,Sandon Stolle,24,0,0,0,0
198,Patricio Arnold,22,0,0,0,0
199,Gilad Bloom,27,0,0,0,0
200,Dirk Dier,22,0,0,0,0
201,Jaime Oncins,24,0,0,0,0
202,Lars Koslowski,23,0,0,0,0
203,Davide Sanguinetti,22,0,0,0,0
204,Gabriel Silberstein,19,0,0,0,0
205,David Engel,26,0,0,0,0
206,Jose Francisco Altur,26,0,0,0,0
207,Patrick Baur,29,0,0,0,0
208,Jiri Novak,19,0,0,0,0
209,Jaroslav Bulant,30,0,0,0,0
210,Mark Knowles,23,0,0,0,0
211,Ellis Ferreira,24,0,0,0,0
212,Mario Rincon,26,0,0,0,0
213,Alejandro Aramburu,25,0,0,0,0
214,Jens Knippschild,19,0,0,0,0
215,Jerome Golmard,21,0,0,0,0
216,Joost Winnink,23,0,0,0,0
217,Thierry Champion,28,0,0,0,0
218,Mikael Pernfors,31,0,0,0,0
219,Bing Pan,24,0,0,0,0
220,Gonzalo Lopez-Fabero,,0,0,0,0
221,Eyal Ran,21,0,0,0,0
222,Wojtek Kowalski,26,0,0,0,0
223,Peter Tramacchi,23,0,0,0,0
224,Alex Radulescu,19,0,0,0,0
225,Richard Matuszewski,30,0,0,0,0
226,Frederic Vitoux,23,0,0,0,0
227,Vaclav Roubicek,26,0,0,0,0
228,Jonathan Canter,29,0,0,0,0
229,Paul Kilderry,21,0,0,0,0
230,Mario Visconti,25,0,0,0,0
231,Frederik Fetterlein,24,0,0,0,0
232,Carsten Arriens,25,0,0,0,0
233,Kevin Ullyett,22,0,0,0,0
234,Miguel Tobon,26,0,0,0,0
235,Lars Burgsmuller,18,0,0,0,0
236,Dick Norman,23,0,0,0,0
237,Juan-Luis Rascon-Lope,23,0,0,0,0
238,Frederic Fontang,24,0,0,0,0
239,Jozsef Krocsko,26,0,0,0,0
240,Juan Gisbert Jr,20,0,0,0,0
241,Lars-Anders Wahlgren,28,0,0,0,0
242,Joshua Eagle,21,0,0,0,0
243,Axel Finnberg,23,0,0,0,0
244,Bing Chao Lin,20,0,0,0,0
245,Emanuel Couto,21,0,0,0,0
246,Juan Albert Viloca-Puig,21,0,0,0,0
247,Adrian Voinea,20,0,0,0,0
248,Francisco Montana,24,0,0,0,0
249,Gaston Etlis,19,0,0,0,0
250,Kent Kinnear,27,0,0,0,0
251,Leonardo Lavalle,27,0,0,0,0
252,Ross Matheson,24,0,0,0,0
253,Martin Rodriguez,24,0,0,0,0
254,Thomas Hogstedt,31,0,0,0,0
255,Omar Camporese,26,0,0,0,0
256,Claude N'Goran,19,0,0,0,0
257,Roberto Carretero,19,0,0,0,0
258,Michael Geserer,24,0,0,0,0
259,David Dilucia,24,0,0,0,0
260,Oleg Ogorodov,22,0,0,0,0
261,Chris Bailey,26,0,0,0,0
262,Miguel Pastura,21,0,0,0,0
263,Doug Flach,24,0,0,0,0
264,Marco Meneschincheri,22,0,0,0,0
265,Albert Portas,20,0,0,0,0
266,Bill Barber,23,0,0,0,0
267,Markus Naewie,24,0,0,0,0
268,Martin Blackman,24,0,0,0,0
269,Ignacio Martinez,22,0,0,0,0
270,Sasa Hirszon,22,0,0,0,0
271,Martin Stringari,23,0,0,0,0
272,Nick Gould,22,0,0,0,0
273,Sjeng Schalken,18,0,0,0,0
274,Clinton Marsh,22,0,0,0,0
275,Andrew Foster,22,0,0,0,0
276,Ivan Baron,21,0,0,0,0
277,Oliver Fernandez,21,0,0,0,0
278,David Hall,,0,0,0,0
279,Jan Kroslak,19,0,0,0,0
280,Brian MacPhie,22,0,0,0,0
281,Andrei Rybalko,22,0,0,0,0
282,Jan Weinzierl,21,0,0,0,0
283,Nicolas Kischkewitz,20,0,0,0,0
284,Andrei Pavel,20,0,0,0,0
285,Danilo Marcelino,28,0,0,0,0
286,Han-Cheol Shin,24,0,0,0,0
287,Sule Ladipo,20,0,0,0,0
288,Alex Calatrava,21,0,0,0,0
289,Chris Woodruff,21,0,0,0,0
290,Miles MacLagan,20,0,0,0,0
291,Peter Moraing,33,0,0,0,0
292,Robert Eriksson,23,0,0,0,0
293,Mariano Hood,21,0,0,0,0
294,Andres Vysand,28,0,0,0,0
295,Tamer El Sawy,22,0,0,0,0
296,Diego Del Rio,22,0,0,0,0
297,Branislav Galik,20,0,0,0,0
298,Pietro Pennisi,24,0,0,0,0
299,Marcelo Charpentier,21,0,0,0,0
300,Gary Henderson,24,0,0,0,0
301,Libor Nemecek,25,0,0,0,0
302,Danny Sapsford,25,0,0,0,0
303,Bernardo Mota,23,0,0,0,0
304,Iztok Bozic,22,0,0,0,0
305,Donald Johnson,26,0,0,0,0
306,Patrick Mohr,23,0,0,0,0
307,Jimmy Arias,30,0,0,0,0
308,Andrei Merinov,23,0,0,0,0
309,Fabio Silberberg,25,0,0,0,0
310,Mark Philippoussis,17,0,0,0,0
